2019-12-13 16:08:24:643, no_human
2019-12-13 16:08:24:653, no_human
2019-12-13 16:08:24:874, no_human
2019-12-13 16:08:24:942, no_human
2019-12-13 16:08:24:958, no_human
2019-12-13 16:08:24:975, no_human
2019-12-13 16:08:24:992, no_human
2019-12-13 16:08:25:008, no_human
2019-12-13 16:08:25:025, no_human
2019-12-13 16:08:25:046, no_human
2019-12-13 16:08:25:058, no_human
2019-12-13 16:08:25:074, no_human
2019-12-13 16:08:25:090, no_human
2019-12-13 16:08:25:107, no_human
2019-12-13 16:08:25:146, no_human
2019-12-13 16:08:25:151, no_human
2019-12-13 16:08:25:176, no_human
2019-12-13 16:08:25:201, no_human
2019-12-13 16:08:25:211, no_human
2019-12-13 16:08:25:226, no_human
2019-12-13 16:08:25:242, no_human
2019-12-13 16:08:25:282, no_human
2019-12-13 16:08:25:306, no_human
2019-12-13 16:08:25:334, no_human
2019-12-13 16:08:25:367, no_human
2019-12-13 16:08:25:399, no_human
2019-12-13 16:08:25:439, no_human
2019-12-13 16:08:25:465, no_human
2019-12-13 16:08:25:490, no_human
2019-12-13 16:08:25:515, no_human
2019-12-13 16:08:25:521, no_human
2019-12-13 16:08:25:556, no_human
2019-12-13 16:08:25:581, no_human
2019-12-13 16:08:25:586, no_human
2019-12-13 16:08:25:621, no_human
2019-12-13 16:08:25:646, no_human
2019-12-13 16:08:25:653, no_human
2019-12-13 16:08:25:690, no_human
2019-12-13 16:08:25:715, no_human
2019-12-13 16:08:25:722, no_human
2019-12-13 16:08:25:758, no_human
2019-12-13 16:08:25:785, no_human
2019-12-13 16:08:25:813, no_human
2019-12-13 16:08:25:822, no_human
2019-12-13 16:08:25:859, no_human
2019-12-13 16:08:25:889, no_human
2019-12-13 16:08:25:916, no_human
2019-12-13 16:08:25:925, no_human
2019-12-13 16:08:25:967, no_human
2019-12-13 16:08:25:995, no_human
2019-12-13 16:08:26:031, no_human
2019-12-13 16:08:26:062, no_human
2019-12-13 16:08:26:088, no_human
2019-12-13 16:08:26:114, no_human
2019-12-13 16:08:26:120, no_human
2019-12-13 16:08:26:167, no_human
2019-12-13 16:08:26:195, no_human
2019-12-13 16:08:26:222, no_human
2019-12-13 16:08:26:247, no_human
2019-12-13 16:08:26:253, no_human
2019-12-13 16:08:26:289, no_human
2019-12-13 16:08:26:316, no_human
2019-12-13 16:08:26:324, no_human
2019-12-13 16:08:26:359, no_human
2019-12-13 16:08:44:191,4.369204,2.858733
2019-12-13 16:08:44:228,4.368827,2.854629
2019-12-13 16:08:44:264,4.36449,2.849236
2019-12-13 16:08:44:295,4.371313,2.851599
2019-12-13 16:08:44:330,4.357625,2.861893
2019-12-13 16:08:44:365,4.361154,2.857259
2019-12-13 16:08:44:397,4.36899,2.853107
2019-12-13 16:08:44:433,4.373758,2.85171
2019-12-13 16:08:44:472,4.432589,2.863233
2019-12-13 16:08:44:508,4.47894,2.880014
2019-12-13 16:08:44:550,4.507917,2.883147
2019-12-13 16:08:44:588,4.445931,2.859813
2019-12-13 16:08:44:622,4.481398,2.882383
2019-12-13 16:08:44:663,4.498188,2.887026
2019-12-13 16:08:44:706,4.517128,2.893339
2019-12-13 16:08:44:743,4.552341,2.916379
2019-12-13 16:08:44:784,4.51889,2.907751
2019-12-13 16:08:44:826,4.5317,2.918572
2019-12-13 16:08:44:864,4.553304,2.928254
2019-12-13 16:08:44:903,4.533172,2.915647
2019-12-13 16:08:44:943,4.536611,2.912623
2019-12-13 16:08:44:988,4.544075,2.912729
2019-12-13 16:08:45:025,4.5474,2.911641
2019-12-13 16:08:45:061,4.550453,2.910525
2019-12-13 16:08:45:099,4.552917,2.909172
2019-12-13 16:08:45:137,4.552192,2.912471
2019-12-13 16:08:45:175,4.55057,2.913004
2019-12-13 16:08:45:222,4.548451,2.911962
2019-12-13 16:08:45:255,4.546986,2.910604
2019-12-13 16:08:45:291,4.546322,2.908593
2019-12-13 16:08:45:328,4.558035,2.894321
2019-12-13 16:08:45:366,4.55878,2.888113
2019-12-13 16:08:45:400,4.560314,2.874086
2019-12-13 16:08:45:434,4.560169,2.867662
2019-12-13 16:08:45:472,4.554598,2.85654
2019-12-13 16:08:45:506,4.552701,2.846413
2019-12-13 16:08:45:539,4.548857,2.839647
2019-12-13 16:08:45:585,4.544246,2.828689
2019-12-13 16:08:45:621,4.539707,2.817285
2019-12-13 16:08:45:656,4.534742,2.811742
2019-12-13 16:08:45:697,4.526326,2.799351
2019-12-13 16:08:45:733,4.522933,2.798966
2019-12-13 16:08:45:773,4.504902,2.785254
2019-12-13 16:08:45:819,4.491993,2.774549
2019-12-13 16:08:45:856,4.478784,2.766379
2019-12-13 16:08:45:894,4.474118,2.762442
2019-12-13 16:08:45:941,4.465598,2.755234
2019-12-13 16:08:45:984,4.424164,2.730078
2019-12-13 16:08:46:022,4.409721,2.718407
2019-12-13 16:08:46:056,4.406775,2.715101
2019-12-13 16:08:46:092,4.372421,2.695961
2019-12-13 16:08:46:127,4.357866,2.685094
2019-12-13 16:08:46:162,4.343157,2.676255
2019-12-13 16:08:46:198,4.328306,2.668986
2019-12-13 16:08:46:235,4.303339,2.652018
2019-12-13 16:08:46:269,4.292167,2.644592
2019-12-13 16:08:46:306,4.282553,2.638966
2019-12-13 16:08:46:343,4.273455,2.63046
2019-12-13 16:08:46:389,4.258873,2.622926
2019-12-13 16:08:46:429,4.25098,2.617141
2019-12-13 16:08:46:477,4.234457,2.609125
2019-12-13 16:08:46:513,4.227146,2.604259
2019-12-13 16:08:46:551,4.210599,2.599334
2019-12-13 16:08:46:590,4.204302,2.59695
2019-12-13 16:08:46:627,4.192139,2.595924
2019-12-13 16:08:46:663,4.183709,2.594706
2019-12-13 16:08:46:697,4.17364,2.591887
2019-12-13 16:08:46:733,4.159332,2.591348
2019-12-13 16:08:46:773,4.147581,2.590731
2019-12-13 16:08:46:818,4.12558,2.593531
2019-12-13 16:08:46:855,4.114077,2.594448
2019-12-13 16:08:46:902,4.099539,2.600293
2019-12-13 16:08:46:941,4.07213,2.616495
2019-12-13 16:08:46:991,4.058435,2.625107
2019-12-13 16:08:47:030,4.04712,2.633205
2019-12-13 16:08:47:075,4.020354,2.65781
2019-12-13 16:08:47:117,4.006502,2.666875
2019-12-13 16:08:47:151,3.994791,2.678249
2019-12-13 16:08:47:190,3.980489,2.692053
2019-12-13 16:08:47:226,3.976128,2.696054
2019-12-13 16:08:47:265,3.958585,2.708046
2019-12-13 16:08:47:301,3.941773,2.714802
2019-12-13 16:08:47:339,3.920453,2.726481
2019-12-13 16:08:47:384,3.910329,2.730282
2019-12-13 16:08:47:421,3.899308,2.735947
2019-12-13 16:08:47:455,3.890557,2.741071
2019-12-13 16:08:47:494,3.878738,2.744543
2019-12-13 16:08:47:528,3.868652,2.74877
2019-12-13 16:08:47:570,3.854851,2.757926
2019-12-13 16:08:47:605,3.832951,2.767004
2019-12-13 16:08:47:641,3.809564,2.775318
2019-12-13 16:08:47:690,3.799015,2.776356
2019-12-13 16:08:47:730,3.786157,2.777555
2019-12-13 16:08:47:770,3.77208,2.778703
2019-12-13 16:08:47:824,3.743804,2.778857
2019-12-13 16:08:47:858,3.734198,2.778699
2019-12-13 16:08:47:897,3.720317,2.776627
2019-12-13 16:08:47:937,3.710249,2.772425
2019-12-13 16:08:47:987,3.679219,2.76692
2019-12-13 16:08:48:030,3.665609,2.763261
2019-12-13 16:08:48:067,3.653664,2.760483
2019-12-13 16:08:48:103,3.629478,2.751923
2019-12-13 16:08:48:138,3.627919,2.749835
2019-12-13 16:08:48:178,3.599959,2.740876
2019-12-13 16:08:48:224,3.590864,2.735724
2019-12-13 16:08:48:271,3.57194,2.728544
2019-12-13 16:08:48:306,3.555106,2.723281
2019-12-13 16:08:48:341,3.542149,2.720524
2019-12-13 16:08:48:385,3.53228,2.718096
2019-12-13 16:08:48:421,3.513867,2.715433
2019-12-13 16:08:48:460,3.501916,2.713661
2019-12-13 16:08:48:498,3.489531,2.711486
2019-12-13 16:08:48:533,3.479911,2.710643
2019-12-13 16:08:48:572,3.469916,2.708999
2019-12-13 16:08:48:606,3.439705,2.70996
2019-12-13 16:08:48:620,3.439705,2.70996
2019-12-13 16:08:48:669,3.426581,2.711189
2019-12-13 16:08:48:707,3.400063,2.715847
2019-12-13 16:08:48:741,3.383066,2.719789
2019-12-13 16:08:48:789,3.380434,2.720737
2019-12-13 16:08:48:826,3.351476,2.728771
2019-12-13 16:08:48:865,3.350356,2.730407
2019-12-13 16:08:48:905,3.304092,2.748603
2019-12-13 16:08:48:941,3.291509,2.754771
2019-12-13 16:08:48:993,3.263257,2.767853
2019-12-13 16:08:49:031,3.249145,2.778583
2019-12-13 16:08:49:067,3.237884,2.788763
2019-12-13 16:08:49:121,3.193505,2.811388
2019-12-13 16:08:49:156,3.183509,2.820077
2019-12-13 16:08:49:194,3.159031,2.830712
2019-12-13 16:08:49:231,3.14484,2.839413
2019-12-13 16:08:49:267,3.130691,2.845854
2019-12-13 16:08:49:302,3.104319,2.858134
2019-12-13 16:08:49:341,3.087967,2.864428
2019-12-13 16:08:49:385,3.076109,2.868325
2019-12-13 16:08:49:425,3.072572,2.871276
2019-12-13 16:08:49:466,3.050694,2.875444
2019-12-13 16:08:49:500,3.02769,2.877975
2019-12-13 16:08:49:534,3.015307,2.877529
2019-12-13 16:08:49:584,3.001145,2.877438
2019-12-13 16:08:49:623,2.988526,2.875189
2019-12-13 16:08:49:660,2.987022,2.874722
2019-12-13 16:08:49:701,2.97295,2.871306
2019-12-13 16:08:49:737,2.920304,2.855321
2019-12-13 16:08:49:790,2.901788,2.849115
2019-12-13 16:08:49:827,2.900227,2.844681
2019-12-13 16:08:49:866,2.856783,2.825458
2019-12-13 16:08:49:904,2.836976,2.806809
2019-12-13 16:08:49:937,2.819684,2.792413
2019-12-13 16:08:49:975,2.819632,2.787276
2019-12-13 16:08:50:011,2.786055,2.765762
2019-12-13 16:08:50:043,2.777212,2.755425
2019-12-13 16:08:50:057,2.777212,2.755425
2019-12-13 16:08:50:098,2.762976,2.746594
2019-12-13 16:08:50:133,2.74855,2.735337
2019-12-13 16:08:50:170,2.728068,2.719494
2019-12-13 16:08:50:209,2.718723,2.706854
2019-12-13 16:08:50:222,2.718723,2.706854
2019-12-13 16:08:50:261,2.711479,2.704035
2019-12-13 16:08:50:298,2.698467,2.698073
2019-12-13 16:08:50:334,2.674888,2.688612
2019-12-13 16:08:50:374,2.658765,2.682948
2019-12-13 16:08:50:415,2.647966,2.678713
2019-12-13 16:08:50:451,2.642233,2.677404
2019-12-13 16:08:50:490,2.633572,2.674578
2019-12-13 16:08:50:528,2.616976,2.672436
2019-12-13 16:08:50:563,2.605745,2.669761
2019-12-13 16:08:50:598,2.593714,2.670017
2019-12-13 16:08:50:634,2.574806,2.667842
2019-12-13 16:08:50:674,2.565991,2.668787
2019-12-13 16:08:50:712,2.555589,2.669177
2019-12-13 16:08:50:752,2.546587,2.670664
2019-12-13 16:08:50:792,2.536486,2.673885
2019-12-13 16:08:50:828,2.524139,2.677107
2019-12-13 16:08:50:871,2.512013,2.680609
2019-12-13 16:08:50:909,2.484216,2.69143
2019-12-13 16:08:50:951,2.47652,2.696113
2019-12-13 16:08:50:990,2.455378,2.704774
2019-12-13 16:08:51:028,2.444539,2.710355
2019-12-13 16:08:51:073,2.419793,2.725168
2019-12-13 16:08:51:113,2.404095,2.73207
2019-12-13 16:08:51:154,2.387111,2.740758
2019-12-13 16:08:51:201,2.378457,2.748127
2019-12-13 16:08:51:234,2.367401,2.752203
2019-12-13 16:08:51:274,2.347805,2.762322
2019-12-13 16:08:51:324,2.346709,2.763024
2019-12-13 16:08:51:359,2.330773,2.769825
2019-12-13 16:08:51:405,2.327453,2.772362
2019-12-13 16:08:51:440,2.320495,2.777034
2019-12-13 16:08:51:485,2.317569,2.778259
2019-12-13 16:08:51:528,2.315385,2.779097
2019-12-13 16:08:51:574,2.312351,2.780581
2019-12-13 16:08:51:606,2.305686,2.780744
2019-12-13 16:08:51:639,2.301716,2.781573
2019-12-13 16:08:51:683,2.301508,2.781811
2019-12-13 16:08:51:720,2.296693,2.775258
2019-12-13 16:08:51:757,2.289786,2.768177
2019-12-13 16:08:51:795,2.288072,2.765919
2019-12-13 16:08:51:832,2.288664,2.764879
2019-12-13 16:08:51:870,2.286015,2.762451
2019-12-13 16:08:51:908,2.27819,2.762058
2019-12-13 16:08:51:943,2.27296,2.76383
2019-12-13 16:08:51:989,2.271028,2.763231
2019-12-13 16:08:52:024,2.271344,2.763747
2019-12-13 16:08:52:060,2.27208,2.764113
2019-12-13 16:08:52:095,2.272222,2.763848
2019-12-13 16:08:52:130,2.275754,2.758049
2019-12-13 16:08:52:163,2.280123,2.752474
2019-12-13 16:08:52:208,2.301704,2.735285
2019-12-13 16:08:52:255,2.317315,2.727012
2019-12-13 16:08:52:292,2.335476,2.719766
2019-12-13 16:08:52:330,2.355014,2.71376
2019-12-13 16:08:52:365,2.37373,2.706756
2019-12-13 16:08:52:406,2.409425,2.694983
2019-12-13 16:08:52:443,2.425293,2.692121
2019-12-13 16:08:52:485,2.443155,2.689799
2019-12-13 16:08:52:522,2.464298,2.68771
2019-12-13 16:08:52:554,2.481822,2.68721
2019-12-13 16:08:52:590,2.510619,2.687959
2019-12-13 16:08:52:630,2.530824,2.690175
2019-12-13 16:08:52:668,2.554064,2.69065
2019-12-13 16:08:52:705,2.601868,2.696506
2019-12-13 16:08:52:738,2.624879,2.702705
2019-12-13 16:08:52:774,2.650364,2.707916
2019-12-13 16:08:52:810,2.670888,2.711948
2019-12-13 16:08:52:858,2.693471,2.719052
2019-12-13 16:08:52:897,2.710036,2.722822
2019-12-13 16:08:52:930,2.726639,2.729171
2019-12-13 16:08:52:965,2.742996,2.733556
2019-12-13 16:08:53:007,2.764559,2.739076
2019-12-13 16:08:53:043,2.776218,2.742543
2019-12-13 16:08:53:090,2.783933,2.745168
2019-12-13 16:08:53:130,2.790498,2.746999
2019-12-13 16:08:53:173,2.797754,2.749745
2019-12-13 16:08:53:209,2.809389,2.755438
2019-12-13 16:08:53:240,2.814112,2.756629
2019-12-13 16:08:53:252,2.814112,2.756629
2019-12-13 16:08:53:291,2.81763,2.757564
2019-12-13 16:08:53:329,2.822611,2.75834
2019-12-13 16:08:53:368,2.826514,2.758948
2019-12-13 16:08:53:405,2.839267,2.757524
2019-12-13 16:08:53:439,2.848333,2.755223
2019-12-13 16:08:53:478,2.85522,2.754147
2019-12-13 16:08:53:523,2.863062,2.752651
2019-12-13 16:08:53:558,2.87561,2.749596
2019-12-13 16:08:53:596,2.885938,2.746045
2019-12-13 16:08:53:633,2.899801,2.74221
2019-12-13 16:08:53:668,2.912718,2.737614
2019-12-13 16:08:53:704,2.942918,2.726501
2019-12-13 16:08:53:740,2.960839,2.719344
2019-12-13 16:08:53:779,2.976641,2.713637
2019-12-13 16:08:53:791,2.976641,2.713637
2019-12-13 16:08:53:833,2.997044,2.705761
2019-12-13 16:08:53:877,3.032062,2.690944
2019-12-13 16:08:53:915,3.048057,2.683044
2019-12-13 16:08:53:951,3.065708,2.67593
2019-12-13 16:08:53:992,3.081901,2.668204
2019-12-13 16:08:54:039,3.116952,2.652278
2019-12-13 16:08:54:089,3.13438,2.645161
2019-12-13 16:08:54:127,3.149077,2.638838
2019-12-13 16:08:54:168,3.164623,2.631559
2019-12-13 16:08:54:205,3.193293,2.621392
2019-12-13 16:08:54:239,3.205182,2.617582
2019-12-13 16:08:54:279,3.216994,2.614038
2019-12-13 16:08:54:317,3.228112,2.609016
2019-12-13 16:08:54:351,3.239416,2.604297
2019-12-13 16:08:54:392,3.250374,2.601404
2019-12-13 16:08:54:428,3.261761,2.598464
2019-12-13 16:08:54:462,3.273265,2.594623
2019-12-13 16:08:54:498,3.286047,2.591497
2019-12-13 16:08:54:533,3.29802,2.590112
2019-12-13 16:08:54:570,3.310433,2.589524
2019-12-13 16:08:54:608,3.336689,2.588629
2019-12-13 16:08:54:622,3.336689,2.588629
2019-12-13 16:08:54:662,3.351454,2.59051
2019-12-13 16:08:54:700,3.365069,2.59355
2019-12-13 16:08:54:738,3.397052,2.600569
2019-12-13 16:08:54:790,3.415152,2.608523
2019-12-13 16:08:54:829,3.431608,2.61681
2019-12-13 16:08:54:864,3.447942,2.624178
2019-12-13 16:08:54:901,3.469038,2.63516
2019-12-13 16:08:54:937,3.503935,2.654239
2019-12-13 16:08:54:995,3.519967,2.664344
2019-12-13 16:08:55:033,3.535483,2.671444
2019-12-13 16:08:55:077,3.564965,2.683754
2019-12-13 16:08:55:121,3.580055,2.692043
2019-12-13 16:08:55:157,3.59354,2.698409
2019-12-13 16:08:55:196,3.602898,2.702006
2019-12-13 16:08:55:233,3.615562,2.708385
2019-12-13 16:08:55:275,3.636788,2.717593
2019-12-13 16:08:55:323,3.647151,2.722181
2019-12-13 16:08:55:366,3.658308,2.728262
2019-12-13 16:08:55:401,3.678196,2.735919
2019-12-13 16:08:55:441,3.691098,2.740251
2019-12-13 16:08:55:494,3.706198,2.744809
2019-12-13 16:08:55:530,3.714842,2.746131
2019-12-13 16:08:55:566,3.723606,2.74651
2019-12-13 16:08:55:602,3.744225,2.744857
2019-12-13 16:08:55:637,3.755842,2.742601
2019-12-13 16:08:55:678,3.766189,2.742608
2019-12-13 16:08:55:719,3.776888,2.741723
2019-12-13 16:08:55:756,3.788243,2.736946
2019-12-13 16:08:55:796,3.801144,2.733324
2019-12-13 16:08:55:831,3.814448,2.725262
2019-12-13 16:08:55:868,3.830438,2.719786
2019-12-13 16:08:55:906,3.862753,2.70734
2019-12-13 16:08:55:920,3.862753,2.70734
2019-12-13 16:08:55:958,3.884743,2.696769
2019-12-13 16:08:55:996,3.901888,2.689599
2019-12-13 16:08:56:033,3.922566,2.676222
2019-12-13 16:08:56:085,3.963996,2.659782
2019-12-13 16:08:56:127,3.980105,2.64973
2019-12-13 16:08:56:172,4.015872,2.62668
2019-12-13 16:08:56:206,4.030401,2.623791
2019-12-13 16:08:56:240,4.049501,2.619998
2019-12-13 16:08:56:278,4.062295,2.611377
2019-12-13 16:08:56:318,4.080808,2.606708
2019-12-13 16:08:56:355,4.092648,2.603691
2019-12-13 16:08:56:396,4.11175,2.599619
2019-12-13 16:08:56:432,4.124949,2.597867
2019-12-13 16:08:56:470,4.14126,2.595443
2019-12-13 16:08:56:505,4.160282,2.593346
2019-12-13 16:08:56:538,4.171145,2.589987
2019-12-13 16:08:56:585,4.184115,2.587049
2019-12-13 16:08:56:622,4.193681,2.586347
2019-12-13 16:08:56:655,4.202414,2.584596
2019-12-13 16:08:56:690,4.213049,2.583929
2019-12-13 16:08:56:729,4.22458,2.585323
2019-12-13 16:08:56:766,4.234107,2.583582
2019-12-13 16:08:56:823,4.257791,2.588281
2019-12-13 16:08:56:857,4.268853,2.591296
2019-12-13 16:08:56:899,4.280191,2.595696
2019-12-13 16:08:56:941,4.298983,2.603929
2019-12-13 16:08:56:985,4.309361,2.610998
2019-12-13 16:08:57:025,4.323822,2.615985
2019-12-13 16:08:57:058,4.338828,2.623867
2019-12-13 16:08:57:100,4.34855,2.629675
2019-12-13 16:08:57:139,4.374732,2.649241
2019-12-13 16:08:57:176,4.386285,2.656035
2019-12-13 16:08:57:214,4.396892,2.660609
2019-12-13 16:08:57:257,4.412202,2.671921
2019-12-13 16:08:57:295,4.421555,2.680298
2019-12-13 16:08:57:333,4.42983,2.685317
2019-12-13 16:08:57:368,4.44381,2.695962
2019-12-13 16:08:57:405,4.460739,2.702693
2019-12-13 16:08:57:440,4.471718,2.710669
2019-12-13 16:08:57:489,4.480944,2.711212
2019-12-13 16:08:57:528,4.492211,2.716069
2019-12-13 16:08:57:572,4.511884,2.722296
2019-12-13 16:08:57:606,4.524701,2.725437
2019-12-13 16:08:57:640,4.532223,2.729061
2019-12-13 16:08:57:676,4.540579,2.729006
2019-12-13 16:08:57:717,4.54861,2.735874
2019-12-13 16:08:57:751,4.559764,2.745682
2019-12-13 16:08:57:790,4.565445,2.747906
2019-12-13 16:08:57:827,4.575775,2.751654
2019-12-13 16:08:57:861,4.586722,2.757752
2019-12-13 16:08:57:898,4.597437,2.762503
2019-12-13 16:08:57:937,4.626132,2.775407
2019-12-13 16:08:57:985,4.645085,2.777804
2019-12-13 16:08:58:023,4.662499,2.781293
2019-12-13 16:08:58:056,4.670334,2.779826
2019-12-13 16:08:58:096,4.69383,2.782036
2019-12-13 16:08:58:134,4.707129,2.784451
2019-12-13 16:08:58:189,4.735532,2.786016
2019-12-13 16:08:58:223,4.749939,2.788463
2019-12-13 16:08:58:258,4.74801,2.790665
2019-12-13 16:08:58:299,4.780041,2.794849
2019-12-13 16:08:58:332,4.78005,2.796806
2019-12-13 16:08:58:372,4.803804,2.804174
2019-12-13 16:08:58:406,4.803938,2.804221
2019-12-13 16:08:58:420,4.803938,2.804221
2019-12-13 16:08:58:460,4.806936,2.805059
2019-12-13 16:08:58:499,4.709568,2.906538
2019-12-13 16:08:58:537,4.702163,2.906963
2019-12-13 16:08:58:595,4.677563,2.896659
2019-12-13 16:08:58:631,4.677629,2.895888
2019-12-13 16:08:58:668,4.678207,2.893959
2019-12-13 16:08:58:704,4.680493,2.882544
2019-12-13 16:08:58:740,4.684479,2.876463
2019-12-13 16:08:58:788,4.684381,2.87617
2019-12-13 16:08:58:823,4.670205,2.884411
2019-12-13 16:08:58:863,4.668076,2.88406
2019-12-13 16:08:58:899,4.663744,2.87924
2019-12-13 16:08:58:938,4.658399,2.871861
2019-12-13 16:08:58:985,4.664807,2.862835
2019-12-13 16:08:59:025,4.66317,2.855326
2019-12-13 16:08:59:058,4.659863,2.849549
2019-12-13 16:08:59:100,4.655968,2.844779
2019-12-13 16:08:59:138,4.647824,2.838482
2019-12-13 16:08:59:188,4.641123,2.831684
2019-12-13 16:08:59:225,4.635863,2.828017
2019-12-13 16:08:59:265,4.630724,2.826144
2019-12-13 16:08:59:300,4.624848,2.824697
2019-12-13 16:08:59:337,4.608223,2.81704
2019-12-13 16:08:59:385,4.600673,2.812722
2019-12-13 16:08:59:423,4.591391,2.809197
2019-12-13 16:08:59:457,4.581256,2.802827
2019-12-13 16:08:59:498,4.569068,2.796114
2019-12-13 16:08:59:532,4.567431,2.794225
2019-12-13 16:08:59:569,4.546571,2.783809
2019-12-13 16:08:59:605,4.522512,2.764523
2019-12-13 16:08:59:639,4.511706,2.754086
2019-12-13 16:08:59:685,4.503941,2.74861
2019-12-13 16:08:59:727,4.491929,2.741209
2019-12-13 16:08:59:773,4.469447,2.726537
2019-12-13 16:08:59:807,4.45886,2.720205
2019-12-13 16:08:59:821,4.45886,2.720205
2019-12-13 16:08:59:861,4.450458,2.715146
2019-12-13 16:08:59:898,4.439544,2.709685
2019-12-13 16:08:59:937,4.418247,2.687789
2019-12-13 16:08:59:985,4.410662,2.680117
2019-12-13 16:09:00:027,4.404666,2.677242
2019-12-13 16:09:00:071,4.397934,2.672681
2019-12-13 16:09:00:108,4.385198,2.663247
2019-12-13 16:09:00:157,4.380072,2.659572
2019-12-13 16:09:00:200,4.375053,2.655462
2019-12-13 16:09:00:240,4.366716,2.649215
2019-12-13 16:09:00:285,4.3641,2.646814
2019-12-13 16:09:00:323,4.360869,2.644072
2019-12-13 16:09:00:362,4.35739,2.642373
2019-12-13 16:09:00:398,4.354326,2.640108
2019-12-13 16:09:00:445,4.34805,2.637389
2019-12-13 16:09:00:489,4.343459,2.635435
2019-12-13 16:09:00:525,4.339653,2.634254
2019-12-13 16:09:00:566,4.335861,2.633014
2019-12-13 16:09:00:603,4.323644,2.631802
2019-12-13 16:09:00:639,4.31624,2.627858
2019-12-13 16:09:00:676,4.311786,2.628586
2019-12-13 16:09:00:713,4.306115,2.628141
2019-12-13 16:09:00:752,4.295712,2.629534
2019-12-13 16:09:00:793,4.291218,2.631094
2019-12-13 16:09:00:828,4.277701,2.634285
2019-12-13 16:09:00:864,4.270521,2.637475
2019-12-13 16:09:00:899,4.263088,2.641804
2019-12-13 16:09:00:933,4.240873,2.65209
2019-12-13 16:09:00:969,4.240873,2.65209
2019-12-13 16:09:01:005,4.212446,2.669739
2019-12-13 16:09:01:018,4.212446,2.669739
2019-12-13 16:09:01:057,4.203848,2.676289
2019-12-13 16:09:01:093,4.18513,2.691892
2019-12-13 16:09:01:132,4.168727,2.706841
2019-12-13 16:09:01:169,4.154259,2.718319
2019-12-13 16:09:01:205,4.123329,2.737625
2019-12-13 16:09:01:251,4.09266,2.750135
2019-12-13 16:09:01:293,4.07973,2.761933
2019-12-13 16:09:01:333,4.063802,2.772998
2019-12-13 16:09:01:370,4.029461,2.789454
2019-12-13 16:09:01:407,4.017312,2.79459
2019-12-13 16:09:01:441,4.00509,2.800336
2019-12-13 16:09:01:490,3.989462,2.806201
2019-12-13 16:09:01:525,3.983002,2.807355
2019-12-13 16:09:01:558,3.972703,2.809896
2019-12-13 16:09:01:598,3.945213,2.820576
2019-12-13 16:09:01:633,3.935611,2.8221
2019-12-13 16:09:01:668,3.924628,2.820864
2019-12-13 16:09:01:706,3.893728,2.824545
2019-12-13 16:09:01:738,3.878293,2.824662
2019-12-13 16:09:01:779,3.863429,2.824007
2019-12-13 16:09:01:790,3.863429,2.824007
2019-12-13 16:09:01:832,3.845868,2.821976
2019-12-13 16:09:01:872,3.828131,2.816215
2019-12-13 16:09:01:922,3.791144,2.804226
2019-12-13 16:09:01:957,3.768971,2.795259
2019-12-13 16:09:01:995,3.738675,2.791551
2019-12-13 16:09:02:033,3.72543,2.785866
2019-12-13 16:09:02:076,3.656794,2.777784
2019-12-13 16:09:02:116,3.631422,2.765789
2019-12-13 16:09:02:152,3.606699,2.758348
2019-12-13 16:09:02:191,3.57958,2.743979
2019-12-13 16:09:02:231,3.56426,2.740451
2019-12-13 16:09:02:269,3.539811,2.727737
2019-12-13 16:09:02:308,3.491702,2.704512
2019-12-13 16:09:02:355,3.485687,2.696895
2019-12-13 16:09:02:398,3.460489,2.686626
2019-12-13 16:09:02:435,3.434874,2.671612
2019-12-13 16:09:02:474,3.433479,2.668471
2019-12-13 16:09:02:510,3.431083,2.666364
2019-12-13 16:09:02:543,3.402202,2.66027
2019-12-13 16:09:02:589,3.397172,2.654781
2019-12-13 16:09:02:624,3.392435,2.652743
2019-12-13 16:09:02:657,3.383862,2.64945
2019-12-13 16:09:02:697,3.37695,2.648512
2019-12-13 16:09:02:731,3.3644,2.642866
2019-12-13 16:09:02:770,3.354877,2.642577
2019-12-13 16:09:02:818,3.345428,2.642156
2019-12-13 16:09:02:853,3.343786,2.642168
2019-12-13 16:09:02:891,3.340376,2.644187
2019-12-13 16:09:02:931,3.291915,2.653887
2019-12-13 16:09:02:972,3.283765,2.653925
2019-12-13 16:09:03:018,3.251341,2.665166
2019-12-13 16:09:03:056,3.236421,2.670862
2019-12-13 16:09:03:100,3.214101,2.680884
2019-12-13 16:09:03:139,3.163018,2.707561
2019-12-13 16:09:03:188,3.150581,2.718329
2019-12-13 16:09:03:230,3.138191,2.727659
2019-12-13 16:09:03:265,3.100208,2.743438
2019-12-13 16:09:03:305,3.09113,2.747743
2019-12-13 16:09:03:343,3.059763,2.760338
2019-12-13 16:09:03:388,3.045455,2.766655
2019-12-13 16:09:03:434,3.034666,2.770974
2019-12-13 16:09:03:474,3.00807,2.780166
2019-12-13 16:09:03:519,2.995228,2.783798
2019-12-13 16:09:03:556,2.984513,2.786382
2019-12-13 16:09:03:591,2.96912,2.790249
2019-12-13 16:09:03:631,2.95824,2.792855
2019-12-13 16:09:03:667,2.942397,2.794927
2019-12-13 16:09:03:703,2.914998,2.797535
2019-12-13 16:09:03:740,2.910051,2.799477
2019-12-13 16:09:03:788,2.885498,2.797626
2019-12-13 16:09:03:826,2.883839,2.797801
