2019-12-13 16:08:24:643, no_human
2019-12-13 16:08:24:653, no_human
2019-12-13 16:08:24:874, no_human
2019-12-13 16:08:24:942, no_human
2019-12-13 16:08:24:958, no_human
2019-12-13 16:08:24:975, no_human
2019-12-13 16:08:24:992, no_human
2019-12-13 16:08:25:008, no_human
2019-12-13 16:08:25:025, no_human
2019-12-13 16:08:25:046, no_human
2019-12-13 16:08:25:058, no_human
2019-12-13 16:08:25:074, no_human
2019-12-13 16:08:25:090, no_human
2019-12-13 16:08:25:107, no_human
2019-12-13 16:08:25:146, no_human
2019-12-13 16:08:25:151, no_human
2019-12-13 16:08:25:176, no_human
2019-12-13 16:08:25:201, no_human
2019-12-13 16:08:25:211, no_human
2019-12-13 16:08:25:226, no_human
2019-12-13 16:08:25:242, no_human
2019-12-13 16:08:25:282, no_human
2019-12-13 16:08:25:306, no_human
2019-12-13 16:08:25:334, no_human
2019-12-13 16:08:25:367, no_human
2019-12-13 16:08:25:399, no_human
2019-12-13 16:08:25:439, no_human
2019-12-13 16:08:25:465, no_human
2019-12-13 16:08:25:490, no_human
2019-12-13 16:08:25:515, no_human
2019-12-13 16:08:25:521, no_human
2019-12-13 16:08:25:556, no_human
2019-12-13 16:08:25:581, no_human
2019-12-13 16:08:25:586, no_human
2019-12-13 16:08:25:621, no_human
2019-12-13 16:08:25:646, no_human
2019-12-13 16:08:25:653, no_human
2019-12-13 16:08:25:690, no_human
2019-12-13 16:08:25:715, no_human
2019-12-13 16:08:25:722, no_human
2019-12-13 16:08:25:758, no_human
2019-12-13 16:08:25:785, no_human
2019-12-13 16:08:25:813, no_human
2019-12-13 16:08:25:822, no_human
2019-12-13 16:08:25:859, no_human
2019-12-13 16:08:25:889, no_human
2019-12-13 16:08:25:916, no_human
2019-12-13 16:08:25:925, no_human
2019-12-13 16:08:25:967, no_human
2019-12-13 16:08:25:995, no_human
2019-12-13 16:08:26:031, no_human
2019-12-13 16:08:26:062, no_human
2019-12-13 16:08:26:088, no_human
2019-12-13 16:08:26:114, no_human
2019-12-13 16:08:26:120, no_human
2019-12-13 16:08:26:167, no_human
2019-12-13 16:08:26:195, no_human
2019-12-13 16:08:26:222, no_human
2019-12-13 16:08:26:247, no_human
2019-12-13 16:08:26:253, no_human
2019-12-13 16:08:26:289, no_human
2019-12-13 16:08:26:316, no_human
2019-12-13 16:08:26:324, no_human
2019-12-13 16:08:26:359, no_human
2019-12-13 16:08:41:057,0.01502595,1.7291682.604589
2019-12-13 16:08:41:094,0.006522323,1.7281982.606175
2019-12-13 16:08:41:132,0.0009265651,1.72712.608065
2019-12-13 16:08:41:173,-0.01614812,1.7257822.613699
2019-12-13 16:08:41:220,-0.02744636,1.7230842.619287
2019-12-13 16:08:41:257,-0.04013347,1.7217082.625352
2019-12-13 16:08:41:292,-0.05059173,1.7182912.629132
2019-12-13 16:08:41:332,-0.06501309,1.7154842.636508
2019-12-13 16:08:41:363,-0.07647514,1.7123792.642079
2019-12-13 16:08:41:402,-0.09157085,1.7099742.649667
2019-12-13 16:08:41:439,-0.1263965,1.7093922.671928
2019-12-13 16:08:41:476,-0.1409227,1.7099772.679383
2019-12-13 16:08:41:516,-0.160062,1.715132.688052
2019-12-13 16:08:41:551,-0.176592,1.7168742.69651
2019-12-13 16:08:41:592,-0.1978028,1.7169242.70669
2019-12-13 16:08:41:633,-0.2120349,1.7148782.712946
2019-12-13 16:08:41:673,-0.2270659,1.713432.721033
2019-12-13 16:08:41:721,-0.2592706,1.714342.733982
2019-12-13 16:08:41:756,-0.2735006,1.7138412.738587
2019-12-13 16:08:41:795,-0.2843398,1.713382.741911
2019-12-13 16:08:41:832,-0.2988476,1.7143552.746272
2019-12-13 16:08:41:871,-0.3109897,1.7157442.748752
2019-12-13 16:08:41:909,-0.3361928,1.7168112.753932
2019-12-13 16:08:41:941,-0.3490354,1.7179172.754852
2019-12-13 16:08:41:985,-0.364095,1.7176522.755687
2019-12-13 16:08:42:021,-0.3773234,1.7185942.756961
2019-12-13 16:08:42:060,-0.3918518,1.7173512.756301
2019-12-13 16:08:42:097,-0.4059111,1.7171772.756344
2019-12-13 16:08:42:131,-0.419883,1.7170652.75454
2019-12-13 16:08:42:166,-0.4356742,1.7171952.750491
2019-12-13 16:08:42:200,-0.448911,1.715952.748163
2019-12-13 16:08:42:233,-0.4816758,1.7172182.736239
2019-12-13 16:08:42:273,-0.4943206,1.7151782.728678
2019-12-13 16:08:42:315,-0.5100099,1.7161582.718948
2019-12-13 16:08:42:351,-0.5249559,1.7177612.7092
2019-12-13 16:08:42:392,-0.5397249,1.7178732.698361
2019-12-13 16:08:42:429,-0.5563139,1.7235742.686462
2019-12-13 16:08:42:472,-0.5683562,1.7257752.675458
2019-12-13 16:08:42:518,-0.5960661,1.7303942.655908
2019-12-13 16:08:42:552,-0.6114751,1.7291452.645894
2019-12-13 16:08:42:595,-0.6233291,1.7288012.639227
2019-12-13 16:08:42:636,-0.6368875,1.7304792.634283
2019-12-13 16:08:42:674,-0.6604176,1.7306052.627609
2019-12-13 16:08:42:713,-0.6721467,1.731942.624969
2019-12-13 16:08:42:752,-0.6829178,1.7332362.622963
2019-12-13 16:08:42:790,-0.6936804,1.7348042.619177
2019-12-13 16:08:42:825,-0.7045594,1.734272.615447
2019-12-13 16:08:42:861,-0.7154303,1.7352552.612574
2019-12-13 16:08:42:898,-0.7267618,1.7355652.609047
2019-12-13 16:08:42:936,-0.7499907,1.7323622.605643
2019-12-13 16:08:42:975,-0.7656549,1.7310182.603942
2019-12-13 16:08:43:016,-0.7753873,1.7296952.603002
2019-12-13 16:08:43:054,-0.7899042,1.7292332.602918
2019-12-13 16:08:43:091,-0.8040586,1.7267342.602103
2019-12-13 16:08:43:132,-0.8177351,1.7254542.603605
2019-12-13 16:08:43:187,-0.8478019,1.7251342.608641
2019-12-13 16:08:43:225,-0.862742,1.7208872.612713
2019-12-13 16:08:43:270,-0.8750888,1.719572.616268
2019-12-13 16:08:43:306,-0.9050789,1.7190192.63193
2019-12-13 16:08:43:341,-0.9200972,1.7218912.640939
2019-12-13 16:08:43:389,-0.930485,1.726012.650103
2019-12-13 16:08:43:424,-0.9476722,1.7371562.663382
2019-12-13 16:08:43:458,-0.9579291,1.7436372.676222
2019-12-13 16:08:43:500,-0.9716109,1.7514422.683488
2019-12-13 16:08:43:536,-0.993756,1.7579272.702274
2019-12-13 16:08:43:589,-1.001006,1.7576692.710645
2019-12-13 16:08:43:630,-1.015973,1.7620122.719581
2019-12-13 16:08:43:675,-1.022015,1.7606842.724315
2019-12-13 16:08:43:709,-1.045965,1.7661822.745315
2019-12-13 16:08:43:724,-1.045965,1.7661822.745315
2019-12-13 16:08:43:767,-1.049003,1.7673662.750367
2019-12-13 16:08:43:802,-1.052876,1.7681962.756574
2019-12-13 16:08:43:842,-1.052865,1.7686232.757562
2019-12-13 16:08:43:892,-1.05467,1.7686162.765734
2019-12-13 16:08:43:931,-1.056498,1.7682822.769711
2019-12-13 16:08:43:985,-0.9582661,1.7599992.877294
2019-12-13 16:08:44:023,-0.9556978,1.7716092.879755
2019-12-13 16:08:44:062,-0.9555562,1.7736122.878844
2019-12-13 16:08:44:100,-0.9471667,1.7805262.877381
2019-12-13 16:08:44:139,-0.9134925,1.8003872.861057
2019-12-13 16:08:44:191,-0.8992038,1.7965892.858733
2019-12-13 16:08:44:228,-0.8988275,1.7981282.854629
2019-12-13 16:08:44:264,-0.8944899,1.79752.849236
2019-12-13 16:08:44:295,-0.9013126,1.7975292.851599
2019-12-13 16:08:44:330,-0.8876243,1.7791122.861893
2019-12-13 16:08:44:365,-0.8911542,1.7820972.857259
2019-12-13 16:08:44:397,-0.89899,1.7843592.853107
2019-12-13 16:08:44:433,-0.9037583,1.7773822.85171
2019-12-13 16:08:44:472,-0.9625887,1.7958972.863233
2019-12-13 16:08:44:508,-1.00894,1.7898452.880014
2019-12-13 16:08:44:550,-1.037917,1.7862522.883147
2019-12-13 16:08:44:588,-0.9759313,1.7744512.859813
2019-12-13 16:08:44:622,-1.011398,1.7869512.882383
2019-12-13 16:08:44:663,-1.028189,1.792172.887026
2019-12-13 16:08:44:706,-1.047128,1.7947492.893339
2019-12-13 16:08:44:743,-1.082341,1.7820582.916379
2019-12-13 16:08:44:784,-1.04889,1.7722962.907751
2019-12-13 16:08:44:826,-1.0617,1.7705872.918572
2019-12-13 16:08:44:864,-1.083304,1.7689992.928254
2019-12-13 16:08:44:903,-1.063172,1.7595092.915647
2019-12-13 16:08:44:943,-1.066611,1.7563622.912623
2019-12-13 16:08:44:988,-1.074075,1.757742.912729
2019-12-13 16:08:45:025,-1.077401,1.7586132.911641
2019-12-13 16:08:45:061,-1.080453,1.7578822.910525
2019-12-13 16:08:45:099,-1.082917,1.7575042.909172
2019-12-13 16:08:45:137,-1.082191,1.7474432.912471
2019-12-13 16:08:45:175,-1.08057,1.7421942.913004
2019-12-13 16:08:45:222,-1.078452,1.7380922.911962
2019-12-13 16:08:45:255,-1.076986,1.7357782.910604
2019-12-13 16:08:45:291,-1.076322,1.7350822.908593
2019-12-13 16:08:45:328,-1.088035,1.7320582.894321
2019-12-13 16:08:45:366,-1.08878,1.7328542.888113
2019-12-13 16:08:45:400,-1.090314,1.7371722.874086
2019-12-13 16:08:45:434,-1.090169,1.7377072.867662
2019-12-13 16:08:45:472,-1.084598,1.7491532.85654
2019-12-13 16:08:45:506,-1.082701,1.7444722.846413
2019-12-13 16:08:45:539,-1.078856,1.7459562.839647
2019-12-13 16:08:45:585,-1.074246,1.7486832.828689
2019-12-13 16:08:45:621,-1.069707,1.7501952.817285
2019-12-13 16:08:45:656,-1.064742,1.749882.811742
2019-12-13 16:08:45:697,-1.056326,1.7499532.799351
2019-12-13 16:08:45:733,-1.052933,1.7526482.798966
2019-12-13 16:08:45:773,-1.034902,1.7502282.785254
2019-12-13 16:08:45:819,-1.021994,1.7494182.774549
2019-12-13 16:08:45:856,-1.008784,1.7466842.766379
2019-12-13 16:08:45:894,-1.004118,1.7453592.762442
2019-12-13 16:08:45:941,-0.9955981,1.7432862.755234
2019-12-13 16:08:45:984,-0.9541643,1.7455722.730078
2019-12-13 16:08:46:022,-0.9397216,1.7444262.718407
2019-12-13 16:08:46:056,-0.9367745,1.7430732.715101
2019-12-13 16:08:46:092,-0.9024213,1.7488462.695961
2019-12-13 16:08:46:127,-0.8878662,1.7441662.685094
2019-12-13 16:08:46:162,-0.8731571,1.7441732.676255
2019-12-13 16:08:46:198,-0.8583055,1.7440022.668986
2019-12-13 16:08:46:235,-0.833339,1.7467682.652018
2019-12-13 16:08:46:269,-0.8221672,1.7482122.644592
2019-12-13 16:08:46:306,-0.8125526,1.7485912.638966
2019-12-13 16:08:46:343,-0.8034551,1.7417472.63046
2019-12-13 16:08:46:389,-0.7888725,1.748562.622926
2019-12-13 16:08:46:429,-0.7809803,1.7479032.617141
2019-12-13 16:08:46:477,-0.7644575,1.7415962.609125
2019-12-13 16:08:46:513,-0.7571461,1.7391682.604259
2019-12-13 16:08:46:551,-0.7405993,1.7430622.599334
2019-12-13 16:08:46:590,-0.7343016,1.7434732.59695
2019-12-13 16:08:46:627,-0.7221391,1.7407422.595924
2019-12-13 16:08:46:663,-0.7137089,1.7395242.594706
2019-12-13 16:08:46:697,-0.7036399,1.7383572.591887
2019-12-13 16:08:46:733,-0.689332,1.7342662.591348
2019-12-13 16:08:46:773,-0.6775808,1.7310022.590731
2019-12-13 16:08:46:818,-0.6555799,1.7262512.593531
2019-12-13 16:08:46:855,-0.6440768,1.722022.594448
2019-12-13 16:08:46:902,-0.629539,1.7170482.600293
2019-12-13 16:08:46:941,-0.6021296,1.7125952.616495
2019-12-13 16:08:46:991,-0.5884351,1.713212.625107
2019-12-13 16:08:47:030,-0.5771197,1.7151772.633205
2019-12-13 16:08:47:075,-0.5503537,1.7176982.65781
2019-12-13 16:08:47:117,-0.5365015,1.7200432.666875
2019-12-13 16:08:47:151,-0.5247908,1.7212082.678249
2019-12-13 16:08:47:190,-0.5104885,1.7181332.692053
2019-12-13 16:08:47:226,-0.5061275,1.7197172.696054
2019-12-13 16:08:47:265,-0.4885845,1.7140292.708046
2019-12-13 16:08:47:301,-0.4717728,1.7087132.714802
2019-12-13 16:08:47:339,-0.4504532,1.7057952.726481
2019-12-13 16:08:47:384,-0.440329,1.7035462.730282
2019-12-13 16:08:47:421,-0.4293081,1.7016992.735947
2019-12-13 16:08:47:455,-0.4205569,1.701342.741071
2019-12-13 16:08:47:494,-0.4087382,1.7021592.744543
2019-12-13 16:08:47:528,-0.3986523,1.7013292.74877
2019-12-13 16:08:47:570,-0.3848508,1.6996312.757926
2019-12-13 16:08:47:605,-0.3629507,1.6918382.767004
2019-12-13 16:08:47:641,-0.339564,1.6939482.775318
2019-12-13 16:08:47:690,-0.3290153,1.6927072.776356
2019-12-13 16:08:47:730,-0.3161572,1.6914522.777555
2019-12-13 16:08:47:770,-0.3020801,1.6915662.778703
2019-12-13 16:08:47:824,-0.2738034,1.6908472.778857
2019-12-13 16:08:47:858,-0.2641982,1.6908382.778699
2019-12-13 16:08:47:897,-0.2503171,1.6921292.776627
2019-12-13 16:08:47:937,-0.2402492,1.6896382.772425
2019-12-13 16:08:47:987,-0.2092192,1.6979112.76692
2019-12-13 16:08:48:030,-0.1956092,1.7044132.763261
2019-12-13 16:08:48:067,-0.1836642,1.7112392.760483
2019-12-13 16:08:48:103,-0.1594776,1.7198722.751923
2019-12-13 16:08:48:138,-0.157919,1.7184072.749835
2019-12-13 16:08:48:178,-0.129959,1.7286772.740876
2019-12-13 16:08:48:224,-0.1208642,1.7282822.735724
2019-12-13 16:08:48:271,-0.1019402,1.737232.728544
2019-12-13 16:08:48:306,-0.08510593,1.73482.723281
2019-12-13 16:08:48:341,-0.07214902,1.7338612.720524
2019-12-13 16:08:48:385,-0.06227981,1.7319062.718096
2019-12-13 16:08:48:421,-0.04386745,1.7335732.715433
2019-12-13 16:08:48:460,-0.03191613,1.7341792.713661
2019-12-13 16:08:48:498,-0.01953123,1.7352932.711486
2019-12-13 16:08:48:533,-0.00991135,1.7337452.710643
2019-12-13 16:08:48:572,8.39046E-05,1.7307832.708999
2019-12-13 16:08:48:606,0.03029512,1.7299672.70996
2019-12-13 16:08:48:620,0.03029512,1.7299672.70996
2019-12-13 16:08:48:669,0.04341861,1.72872.711189
2019-12-13 16:08:48:707,0.06993704,1.7232842.715847
2019-12-13 16:08:48:741,0.08693421,1.7218652.719789
2019-12-13 16:08:48:789,0.08956595,1.7188462.720737
2019-12-13 16:08:48:826,0.1185238,1.7167062.728771
2019-12-13 16:08:48:865,0.1196437,1.714832.730407
2019-12-13 16:08:48:905,0.1659084,1.7016972.748603
2019-12-13 16:08:48:941,0.178491,1.6951762.754771
2019-12-13 16:08:48:993,0.206743,1.6956252.767853
2019-12-13 16:08:49:031,0.2208548,1.6926932.778583
2019-12-13 16:08:49:067,0.2321164,1.6893142.788763
2019-12-13 16:08:49:121,0.2764953,1.6982232.811388
2019-12-13 16:08:49:156,0.2864909,1.6935552.820077
2019-12-13 16:08:49:194,0.3109688,1.6942672.830712
2019-12-13 16:08:49:231,0.3251604,1.6922522.839413
2019-12-13 16:08:49:267,0.3393091,1.6917652.845854
2019-12-13 16:08:49:302,0.3656808,1.6863162.858134
2019-12-13 16:08:49:341,0.3820328,1.6860512.864428
2019-12-13 16:08:49:385,0.393891,1.6869842.868325
2019-12-13 16:08:49:425,0.3974276,1.6852512.871276
2019-12-13 16:08:49:466,0.4193065,1.6888642.875444
2019-12-13 16:08:49:500,0.4423096,1.6858782.877975
2019-12-13 16:08:49:534,0.4546932,1.6864692.877529
2019-12-13 16:08:49:584,0.4688555,1.6872522.877438
2019-12-13 16:08:49:623,0.481474,1.6863912.875189
2019-12-13 16:08:49:660,0.4829781,1.6841232.874722
2019-12-13 16:08:49:701,0.4970498,1.6751252.871306
2019-12-13 16:08:49:737,0.5496963,1.6738742.855321
2019-12-13 16:08:49:790,0.5682119,1.6676482.849115
2019-12-13 16:08:49:827,0.5697731,1.6644022.844681
2019-12-13 16:08:49:866,0.6132172,1.6692552.825458
2019-12-13 16:08:49:904,0.6330242,1.6679542.806809
2019-12-13 16:08:49:937,0.6503164,1.6754432.792413
2019-12-13 16:08:49:975,0.650368,1.674022.787276
2019-12-13 16:08:50:011,0.6839449,1.6888632.765762
2019-12-13 16:08:50:043,0.6927878,1.6915012.755425
2019-12-13 16:08:50:057,0.6927878,1.6915012.755425
2019-12-13 16:08:50:098,0.7070243,1.6972852.746594
2019-12-13 16:08:50:133,0.7214495,1.6991632.735337
2019-12-13 16:08:50:170,0.7419317,1.6989182.719494
2019-12-13 16:08:50:209,0.7512771,1.7148392.706854
2019-12-13 16:08:50:222,0.7512771,1.7148392.706854
2019-12-13 16:08:50:261,0.7585207,1.71862.704035
2019-12-13 16:08:50:298,0.7715333,1.720862.698073
2019-12-13 16:08:50:334,0.7951123,1.7177182.688612
2019-12-13 16:08:50:374,0.8112347,1.713612.682948
2019-12-13 16:08:50:415,0.8220341,1.7117712.678713
2019-12-13 16:08:50:451,0.8277669,1.7100392.677404
2019-12-13 16:08:50:490,0.8364283,1.7055162.674578
2019-12-13 16:08:50:528,0.8530237,1.7090212.672436
2019-12-13 16:08:50:563,0.8642547,1.7062752.669761
2019-12-13 16:08:50:598,0.8762861,1.7033232.670017
2019-12-13 16:08:50:634,0.8951944,1.7007022.667842
2019-12-13 16:08:50:674,0.9040091,1.696852.668787
2019-12-13 16:08:50:712,0.9144109,1.6939742.669177
2019-12-13 16:08:50:752,0.9234125,1.6917542.670664
2019-12-13 16:08:50:792,0.9335138,1.6888632.673885
2019-12-13 16:08:50:828,0.9458606,1.6874352.677107
2019-12-13 16:08:50:871,0.9579867,1.6846622.680609
2019-12-13 16:08:50:909,0.9857836,1.6793812.69143
2019-12-13 16:08:50:951,0.9934798,1.6757152.696113
2019-12-13 16:08:50:990,1.014622,1.6748392.704774
2019-12-13 16:08:51:028,1.025461,1.6731472.710355
2019-12-13 16:08:51:073,1.050207,1.6722292.725168
2019-12-13 16:08:51:113,1.065905,1.6751682.73207
2019-12-13 16:08:51:154,1.082889,1.6796642.740758
2019-12-13 16:08:51:201,1.091543,1.6788562.748127
2019-12-13 16:08:51:234,1.102599,1.6794622.752203
2019-12-13 16:08:51:274,1.122195,1.678492.762322
2019-12-13 16:08:51:324,1.123291,1.6770572.763024
2019-12-13 16:08:51:359,1.139227,1.6757762.769825
2019-12-13 16:08:51:405,1.142547,1.6749962.772362
2019-12-13 16:08:51:440,1.149505,1.6727332.777034
2019-12-13 16:08:51:485,1.152431,1.673012.778259
2019-12-13 16:08:51:528,1.154615,1.6723132.779097
2019-12-13 16:08:51:574,1.157649,1.6718632.780581
2019-12-13 16:08:51:606,1.164315,1.6739992.780744
2019-12-13 16:08:51:639,1.168284,1.6741422.781573
2019-12-13 16:08:51:683,1.168492,1.67372.781811
2019-12-13 16:08:51:720,1.173307,1.6653352.775258
2019-12-13 16:08:51:757,1.180214,1.6660112.768177
2019-12-13 16:08:51:795,1.181928,1.6643992.765919
2019-12-13 16:08:51:832,1.181336,1.6627712.764879
2019-12-13 16:08:51:870,1.183985,1.6597372.762451
2019-12-13 16:08:51:908,1.19181,1.6603642.762058
2019-12-13 16:08:51:943,1.19704,1.6592792.76383
2019-12-13 16:08:51:989,1.198972,1.658822.763231
2019-12-13 16:08:52:024,1.198656,1.657672.763747
2019-12-13 16:08:52:060,1.19792,1.6565642.764113
2019-12-13 16:08:52:095,1.197778,1.6559222.763848
2019-12-13 16:08:52:130,1.194246,1.6575522.758049
2019-12-13 16:08:52:163,1.189877,1.6594052.752474
2019-12-13 16:08:52:208,1.168296,1.6612592.735285
2019-12-13 16:08:52:255,1.152685,1.6581852.727012
2019-12-13 16:08:52:292,1.134524,1.6545152.719766
2019-12-13 16:08:52:330,1.114986,1.6487572.71376
2019-12-13 16:08:52:365,1.09627,1.6475352.706756
2019-12-13 16:08:52:406,1.060575,1.6467962.694983
2019-12-13 16:08:52:443,1.044707,1.6482612.692121
2019-12-13 16:08:52:485,1.026845,1.6492952.689799
2019-12-13 16:08:52:522,1.005702,1.6509642.68771
2019-12-13 16:08:52:554,0.9881781,1.6506582.68721
2019-12-13 16:08:52:590,0.9593809,1.6534152.687959
2019-12-13 16:08:52:630,0.9391761,1.6551582.690175
2019-12-13 16:08:52:668,0.9159358,1.6550662.69065
2019-12-13 16:08:52:705,0.868132,1.6558512.696506
2019-12-13 16:08:52:738,0.8451211,1.6558812.702705
2019-12-13 16:08:52:774,0.8196356,1.6515672.707916
2019-12-13 16:08:52:810,0.7991123,1.6503052.711948
2019-12-13 16:08:52:858,0.7765285,1.6473872.719052
2019-12-13 16:08:52:897,0.7599645,1.6467432.722822
2019-12-13 16:08:52:930,0.7433612,1.6479322.729171
2019-12-13 16:08:52:965,0.7270041,1.647992.733556
2019-12-13 16:08:53:007,0.7054411,1.6471722.739076
2019-12-13 16:08:53:043,0.6937822,1.6446042.742543
2019-12-13 16:08:53:090,0.6860672,1.6455522.745168
2019-12-13 16:08:53:130,0.6795015,1.6459862.746999
2019-12-13 16:08:53:173,0.6722456,1.64782.749745
2019-12-13 16:08:53:209,0.6606115,1.6538262.755438
2019-12-13 16:08:53:240,0.655888,1.6568362.756629
2019-12-13 16:08:53:252,0.655888,1.6568362.756629
2019-12-13 16:08:53:291,0.6523698,1.6588682.757564
2019-12-13 16:08:53:329,0.6473886,1.661272.75834
2019-12-13 16:08:53:368,0.6434863,1.6630882.758948
2019-12-13 16:08:53:405,0.6307334,1.6687192.757524
2019-12-13 16:08:53:439,0.6216674,1.6724242.755223
2019-12-13 16:08:53:478,0.6147802,1.6733262.754147
2019-12-13 16:08:53:523,0.6069378,1.6749942.752651
2019-12-13 16:08:53:558,0.5943903,1.6767262.749596
2019-12-13 16:08:53:596,0.5840625,1.675962.746045
2019-12-13 16:08:53:633,0.5701991,1.6761022.74221
2019-12-13 16:08:53:668,0.5572824,1.6766392.737614
2019-12-13 16:08:53:704,0.5270819,1.6780282.726501
2019-12-13 16:08:53:740,0.5091612,1.6774532.719344
2019-12-13 16:08:53:779,0.4933588,1.6775432.713637
2019-12-13 16:08:53:791,0.4933588,1.6775432.713637
2019-12-13 16:08:53:833,0.4729559,1.6797392.705761
2019-12-13 16:08:53:877,0.4379385,1.6864162.690944
2019-12-13 16:08:53:915,0.4219432,1.6882992.683044
2019-12-13 16:08:53:951,0.4042922,1.6924362.67593
2019-12-13 16:08:53:992,0.3880988,1.6926832.668204
2019-12-13 16:08:54:039,0.3530482,1.6977592.652278
2019-12-13 16:08:54:089,0.3356203,1.7011662.645161
2019-12-13 16:08:54:127,0.3209232,1.7025352.638838
2019-12-13 16:08:54:168,0.3053775,1.7032652.631559
2019-12-13 16:08:54:205,0.2767069,1.7077952.621392
2019-12-13 16:08:54:239,0.2648182,1.7103922.617582
2019-12-13 16:08:54:279,0.2530056,1.7119442.614038
2019-12-13 16:08:54:317,0.2418876,1.7152572.609016
2019-12-13 16:08:54:351,0.2305842,1.7177572.604297
2019-12-13 16:08:54:392,0.2196261,1.7202062.601404
2019-12-13 16:08:54:428,0.2082385,1.7214462.598464
2019-12-13 16:08:54:462,0.1967349,1.7233232.594623
2019-12-13 16:08:54:498,0.1839536,1.7239082.591497
2019-12-13 16:08:54:533,0.17198,1.7234532.590112
2019-12-13 16:08:54:570,0.1595668,1.7207982.589524
2019-12-13 16:08:54:608,0.1333111,1.7178592.588629
2019-12-13 16:08:54:622,0.1333111,1.7178592.588629
2019-12-13 16:08:54:662,0.1185456,1.7146472.59051
2019-12-13 16:08:54:700,0.1049308,1.7105852.59355
2019-12-13 16:08:54:738,0.07294844,1.7068772.600569
2019-12-13 16:08:54:790,0.05484822,1.7035192.608523
2019-12-13 16:08:54:829,0.03839221,1.702712.61681
2019-12-13 16:08:54:864,0.02205807,1.7034122.624178
2019-12-13 16:08:54:901,0.0009623065,1.7073562.63516
2019-12-13 16:08:54:937,-0.03393466,1.7150712.654239
2019-12-13 16:08:54:995,-0.04996662,1.71882.664344
2019-12-13 16:08:55:033,-0.06548288,1.7200782.671444
2019-12-13 16:08:55:077,-0.09496549,1.7241472.683754
2019-12-13 16:08:55:121,-0.1100553,1.7265352.692043
2019-12-13 16:08:55:157,-0.1235399,1.7290052.698409
2019-12-13 16:08:55:196,-0.1328984,1.7304632.702006
2019-12-13 16:08:55:233,-0.1455622,1.7321952.708385
2019-12-13 16:08:55:275,-0.1667884,1.7333552.717593
2019-12-13 16:08:55:323,-0.1771508,1.7371792.722181
2019-12-13 16:08:55:366,-0.188308,1.7365062.728262
2019-12-13 16:08:55:401,-0.2081963,1.7365972.735919
2019-12-13 16:08:55:441,-0.2210981,1.7372882.740251
2019-12-13 16:08:55:494,-0.2361979,1.7352712.744809
2019-12-13 16:08:55:530,-0.2448424,1.736852.746131
2019-12-13 16:08:55:566,-0.2536056,1.7397982.74651
2019-12-13 16:08:55:602,-0.2742252,1.7436472.744857
2019-12-13 16:08:55:637,-0.2858416,1.7475812.742601
2019-12-13 16:08:55:678,-0.2961894,1.750642.742608
2019-12-13 16:08:55:719,-0.3068878,1.7518422.741723
2019-12-13 16:08:55:756,-0.3182428,1.7544052.736946
2019-12-13 16:08:55:796,-0.3311444,1.7579762.733324
2019-12-13 16:08:55:831,-0.3444481,1.7551042.725262
2019-12-13 16:08:55:868,-0.3604381,1.7574452.719786
2019-12-13 16:08:55:906,-0.3927531,1.7595372.70734
2019-12-13 16:08:55:920,-0.3927531,1.7595372.70734
2019-12-13 16:08:55:958,-0.4147433,1.7592382.696769
2019-12-13 16:08:55:996,-0.4318882,1.7628072.689599
2019-12-13 16:08:56:033,-0.4525663,1.7650762.676222
2019-12-13 16:08:56:085,-0.4939961,1.7731392.659782
2019-12-13 16:08:56:127,-0.5101046,1.7728642.64973
2019-12-13 16:08:56:172,-0.5458725,1.7693812.62668
2019-12-13 16:08:56:206,-0.5604006,1.7762822.623791
2019-12-13 16:08:56:240,-0.5795013,1.7777862.619998
2019-12-13 16:08:56:278,-0.5922955,1.7768012.611377
2019-12-13 16:08:56:318,-0.6108081,1.7748512.606708
2019-12-13 16:08:56:355,-0.6226481,1.7734352.603691
2019-12-13 16:08:56:396,-0.6417496,1.7704912.599619
2019-12-13 16:08:56:432,-0.6549486,1.770232.597867
2019-12-13 16:08:56:470,-0.6712599,1.7686612.595443
2019-12-13 16:08:56:505,-0.6902815,1.7670232.593346
2019-12-13 16:08:56:538,-0.7011456,1.7672152.589987
2019-12-13 16:08:56:585,-0.7141156,1.763692.587049
2019-12-13 16:08:56:622,-0.7236806,1.7627392.586347
2019-12-13 16:08:56:655,-0.7324134,1.7635822.584596
2019-12-13 16:08:56:690,-0.743049,1.7608362.583929
2019-12-13 16:08:56:729,-0.7545796,1.757242.585323
2019-12-13 16:08:56:766,-0.7641068,1.7552862.583582
2019-12-13 16:08:56:823,-0.7877905,1.7521292.588281
2019-12-13 16:08:56:857,-0.7988526,1.7500452.591296
2019-12-13 16:08:56:899,-0.8101908,1.7480262.595696
2019-12-13 16:08:56:941,-0.828983,1.7451692.603929
2019-12-13 16:08:56:985,-0.8393603,1.745122.610998
2019-12-13 16:08:57:025,-0.8538215,1.7481142.615985
2019-12-13 16:08:57:058,-0.868828,1.7503942.623867
2019-12-13 16:08:57:100,-0.8785504,1.7527212.629675
2019-12-13 16:08:57:139,-0.9047313,1.7584472.649241
2019-12-13 16:08:57:176,-0.9162854,1.7601022.656035
2019-12-13 16:08:57:214,-0.926892,1.7611822.660609
2019-12-13 16:08:57:257,-0.9422024,1.7611632.671921
2019-12-13 16:08:57:295,-0.9515551,1.760272.680298
