2019-12-23 17:40:53:849, no_human
2019-12-23 17:40:53:860, no_human
2019-12-23 17:40:54:111, no_human
2019-12-23 17:40:54:187, no_human
2019-12-23 17:40:54:204, no_human
2019-12-23 17:40:54:221, no_human
2019-12-23 17:40:54:237, no_human
2019-12-23 17:40:54:255, no_human
2019-12-23 17:40:54:271, no_human
2019-12-23 17:40:54:288, no_human
2019-12-23 17:40:54:305, no_human
2019-12-23 17:40:54:322, no_human
2019-12-23 17:40:54:338, no_human
2019-12-23 17:40:54:384, no_human
2019-12-23 17:40:54:401, no_human
2019-12-23 17:40:54:407, no_human
2019-12-23 17:40:54:423, no_human
2019-12-23 17:40:54:440, no_human
2019-12-23 17:40:54:457, no_human
2019-12-23 17:40:54:495, no_human
2019-12-23 17:40:54:521, no_human
2019-12-23 17:40:54:550, no_human
2019-12-23 17:40:54:584, no_human
2019-12-23 17:40:54:608, no_human
2019-12-23 17:40:54:613, no_human
2019-12-23 17:40:54:650, no_human
2019-12-23 17:40:54:685, no_human
2019-12-23 17:40:54:719, no_human
2019-12-23 17:40:54:752, no_human
2019-12-23 17:40:54:784, no_human
2019-12-23 17:40:54:820, no_human
2019-12-23 17:40:54:851, no_human
2019-12-23 17:40:54:885, no_human
2019-12-23 17:40:54:918, no_human
2019-12-23 17:40:54:952, no_human
2019-12-23 17:40:54:986, no_human
2019-12-23 17:40:55:018, no_human
2019-12-23 17:40:55:054, no_human
2019-12-23 17:40:55:086, no_human
2019-12-23 17:40:55:118, no_human
2019-12-23 17:40:55:152, no_human
2019-12-23 17:40:55:184, no_human
2019-12-23 17:40:55:218, no_human
2019-12-23 17:40:55:252, no_human
2019-12-23 17:40:55:284, no_human
2019-12-23 17:40:55:319, no_human
2019-12-23 17:40:55:351, no_human
2019-12-23 17:40:55:384, no_human
2019-12-23 17:40:55:418, no_human
2019-12-23 17:40:55:452, no_human
2019-12-23 17:40:55:485, no_human
2019-12-23 17:40:55:518, no_human
2019-12-23 17:40:55:552, no_human
2019-12-23 17:40:55:583, no_human
2019-12-23 17:40:55:619, no_human
2019-12-23 17:40:55:651, no_human
2019-12-23 17:40:55:688, no_human
2019-12-23 17:40:55:718, no_human
2019-12-23 17:40:55:755, no_human
2019-12-23 17:40:55:785, no_human
2019-12-23 17:40:55:821, no_human
2019-12-23 17:40:55:853, no_human
2019-12-23 17:40:55:887, no_human
2019-12-23 17:40:55:920, no_human
2019-12-23 17:40:55:952, no_human
2019-12-23 17:40:55:984, no_human
2019-12-23 17:40:56:021, no_human
2019-12-23 17:40:56:051, no_human
2019-12-23 17:40:56:089, no_human
2019-12-23 17:40:56:137, no_human
2019-12-23 17:40:56:176, no_human
2019-12-23 17:41:34:663,-0.5693867,0.69646852.410796
2019-12-23 17:41:34:696,-0.5693562,0.69635232.410752
2019-12-23 17:41:34:734,-0.5692242,0.69627852.410783
2019-12-23 17:41:34:767,-0.5690518,0.69620532.410818
2019-12-23 17:41:34:801,-0.5691244,0.69621072.411084
2019-12-23 17:41:34:840,-0.5691074,0.69618642.411026
2019-12-23 17:41:34:878,-0.5691878,0.6961532.411029
2019-12-23 17:41:34:920,-0.5691866,0.69614042.410999
2019-12-23 17:41:34:965,-0.5691457,0.6961082.410998
2019-12-23 17:41:35:000,-0.5691334,0.69608662.410976
2019-12-23 17:41:35:038,-0.5691865,0.69607782.411067
2019-12-23 17:41:35:075,-0.5692344,0.69605112.411132
2019-12-23 17:41:35:107,-0.5687935,0.69587892.411281
2019-12-23 17:41:35:152,-0.5688024,0.69592772.411288
2019-12-23 17:41:35:192,-0.568767,0.69587882.410919
2019-12-23 17:41:35:235,-0.5685186,0.69588632.411155
2019-12-23 17:41:35:286,-0.568503,0.69585322.411181
2019-12-23 17:41:35:330,-0.5686319,0.69580952.411111
2019-12-23 17:41:35:367,-0.5708806,0.69693332.410707
2019-12-23 17:41:35:400,-0.5712106,0.69710792.410615
2019-12-23 17:41:35:443,-0.5711473,0.69704192.410579
2019-12-23 17:41:35:486,-0.5714025,0.69730842.410568
2019-12-23 17:41:35:531,-0.5713878,0.69733412.410554
2019-12-23 17:41:35:585,-0.5711322,0.69712012.410754
2019-12-23 17:41:35:622,-0.5710605,0.69709872.41054
2019-12-23 17:41:35:666,-0.570694,0.69694782.410698
2019-12-23 17:41:35:701,-0.570327,0.69675922.410651
2019-12-23 17:41:35:741,-0.570002,0.69658762.410756
2019-12-23 17:41:35:782,-0.5697725,0.69657272.410666
2019-12-23 17:41:35:821,-0.5696313,0.69651092.410726
2019-12-23 17:41:35:864,-0.5694358,0.69640412.410782
2019-12-23 17:41:35:899,-0.569246,0.69629372.410795
2019-12-23 17:41:35:938,-0.569016,0.69616372.410733
2019-12-23 17:41:35:980,-0.5688198,0.69624522.410667
2019-12-23 17:41:36:021,-0.5688266,0.69620132.410769
2019-12-23 17:41:36:061,-0.568788,0.69619372.411001
2019-12-23 17:41:36:098,-0.5689172,0.69625652.41086
2019-12-23 17:41:36:139,-0.5688143,0.69613532.410901
2019-12-23 17:41:36:174,-0.5688308,0.69610292.410931
2019-12-23 17:41:36:216,-0.5688055,0.69609062.410934
2019-12-23 17:41:36:257,-0.5687895,0.69602622.410986
2019-12-23 17:41:36:296,-0.5687773,0.69600452.410976
2019-12-23 17:41:36:353,-0.5685936,0.69599372.410919
2019-12-23 17:41:36:393,-0.5686319,0.69613942.411122
2019-12-23 17:41:36:436,-0.5686395,0.69612352.411104
2019-12-23 17:41:36:485,-0.5689032,0.69626042.411951
2019-12-23 17:41:36:555,-0.5689855,0.69627182.411829
2019-12-23 17:41:36:619,-0.5689525,0.69610612.411402
2019-12-23 17:41:36:701,-0.5693163,0.69621652.411428
2019-12-23 17:41:36:739,-0.5692706,0.69628122.411439
2019-12-23 17:41:36:790,-0.5692647,0.6962562.411377
2019-12-23 17:41:36:825,-0.5697737,0.69654382.411097
2019-12-23 17:41:36:864,-0.5697856,0.69656362.411137
2019-12-23 17:41:36:898,-0.5696656,0.69655192.410955
2019-12-23 17:41:36:941,-0.5696272,0.69653052.410838
2019-12-23 17:41:36:981,-0.5695181,0.69647572.410844
2019-12-23 17:41:37:020,-0.5694953,0.69646562.41085
2019-12-23 17:41:37:062,-0.5696175,0.69644192.410999
2019-12-23 17:41:37:101,-0.5694566,0.69641342.411061
2019-12-23 17:41:37:143,-0.5692452,0.69629142.411154
2019-12-23 17:41:37:182,-0.5692935,0.69643372.411617
2019-12-23 17:41:37:221,-0.5692323,0.69640162.411635
2019-12-23 17:41:37:261,-0.5691335,0.69640252.411739
2019-12-23 17:41:37:295,-0.5690518,0.69632452.411499
2019-12-23 17:41:37:336,-0.5689408,0.69633352.411586
2019-12-23 17:41:37:370,-0.5689646,0.69626632.411712
2019-12-23 17:41:37:406,-0.5690237,0.6962322.411827
2019-12-23 17:41:37:459,-0.5690019,0.69620142.411585
2019-12-23 17:41:37:501,-0.568848,0.69610942.411541
2019-12-23 17:41:37:557,-0.5689247,0.69610072.411461
2019-12-23 17:41:37:598,-0.5689741,0.69614612.411479
2019-12-23 17:41:37:638,-0.5689667,0.69613492.411468
2019-12-23 17:41:37:671,-0.5690036,0.69610482.411532
2019-12-23 17:41:37:706,-0.5691243,0.6964182.412164
2019-12-23 17:41:37:754,-0.5692158,0.69648422.412028
2019-12-23 17:41:37:788,-0.5690879,0.69642162.412004
2019-12-23 17:41:37:831,-0.5691453,0.69643182.411977
2019-12-23 17:41:37:873,-0.5692855,0.69646352.411939
2019-12-23 17:41:37:909,-0.5692788,0.69649862.411893
2019-12-23 17:41:37:936,-0.5699704,0.6968252.411608
2019-12-23 17:41:37:970,-0.570268,0.69684272.411442
2019-12-23 17:41:38:004,-0.5702166,0.69683942.411516
2019-12-23 17:41:38:049,-0.570268,0.69677172.411594
2019-12-23 17:41:38:083,-0.5696661,0.69645932.411939
2019-12-23 17:41:38:120,-0.5697144,0.69643672.412107
2019-12-23 17:41:38:159,-0.5697861,0.69664572.412068
2019-12-23 17:41:38:192,-0.5702384,0.696862.411889
2019-12-23 17:41:38:229,-0.5702445,0.69680372.41182
2019-12-23 17:41:38:283,-0.5694134,0.69665782.412177
2019-12-23 17:41:38:321,-0.5689459,0.6965462.412446
2019-12-23 17:41:38:363,-0.5689602,0.69654482.412446
2019-12-23 17:41:38:396,-0.5682946,0.69646282.412477
2019-12-23 17:41:38:430,-0.5677117,0.69656592.41265
2019-12-23 17:41:38:470,-0.566977,0.69697022.413213
2019-12-23 17:41:38:505,-0.5671753,0.69766462.413039
2019-12-23 17:41:38:563,-0.5667341,0.69912482.412894
2019-12-23 17:41:38:610,-0.5608982,0.71287042.419063
2019-12-23 17:41:38:663,-0.5544652,0.72718662.430522
2019-12-23 17:41:38:704,-0.515176,0.77724372.477035
2019-12-23 17:41:38:737,-0.5010042,0.79536342.487393
2019-12-23 17:41:38:784,-0.4726365,0.82186532.512879
2019-12-23 17:41:38:822,-0.4573877,0.84011152.526775
2019-12-23 17:41:38:867,-0.4230543,0.866942.550278
2019-12-23 17:41:38:908,-0.3697527,0.91015032.589673
2019-12-23 17:41:38:952,-0.3499364,0.92431742.603194
2019-12-23 17:41:38:997,-0.31369,0.9486852.625258
2019-12-23 17:41:39:030,-0.2701437,0.97787862.66117
2019-12-23 17:41:39:068,-0.2380223,0.9882872.673592
2019-12-23 17:41:39:105,-0.2320043,0.99975622.680821
2019-12-23 17:41:39:138,-0.2096332,1.0061472.694216
2019-12-23 17:41:39:186,-0.1997465,1.0071162.700999
2019-12-23 17:41:39:221,-0.1781771,1.0203192.714262
2019-12-23 17:41:39:262,-0.1642696,1.0217512.721188
2019-12-23 17:41:39:300,-0.1394539,1.0265812.732067
2019-12-23 17:41:39:342,-0.1195002,1.0346222.738994
2019-12-23 17:41:39:388,-0.1090611,1.0356882.744519
2019-12-23 17:41:39:427,-0.0995839,1.0367072.748299
2019-12-23 17:41:39:469,-0.08477991,1.0438352.756463
2019-12-23 17:41:39:506,0.008710706,1.0247652.762879
2019-12-23 17:41:39:555,0.01552315,1.0323462.763747
2019-12-23 17:41:39:599,0.03079975,1.0243282.766101
2019-12-23 17:41:39:639,0.07542017,1.0294872.765195
2019-12-23 17:41:39:696,0.09824965,1.0339242.761302
2019-12-23 17:41:39:760,0.1682106,1.032562.753096
2019-12-23 17:41:39:818,0.2163572,1.0364032.735796
2019-12-23 17:41:39:858,0.2465,1.0306832.718874
2019-12-23 17:41:39:899,0.2791253,1.0284752.707445
2019-12-23 17:41:39:938,0.3438939,1.0123452.675464
2019-12-23 17:41:39:998,0.3637801,1.0155422.664543
2019-12-23 17:41:40:039,0.4069663,1.00542.635537
2019-12-23 17:41:40:092,0.4334967,0.99842662.619731
2019-12-23 17:41:40:131,0.4466365,1.0000222.610929
2019-12-23 17:41:40:174,0.4812901,1.0026142.591301
2019-12-23 17:41:40:219,0.4928946,1.0044582.584444
2019-12-23 17:41:40:264,0.5003453,1.0071542.580499
2019-12-23 17:41:40:301,0.5143203,1.0136822.575016
2019-12-23 17:41:40:345,0.5170249,1.0180952.573349
2019-12-23 17:41:40:386,0.5199267,1.0280112.572227
2019-12-23 17:41:40:428,0.522086,1.039162.572031
2019-12-23 17:41:40:473,0.5190039,1.0445392.577964
2019-12-23 17:41:40:518,0.5063509,1.0627152.59089
2019-12-23 17:41:40:557,0.4902138,1.0708652.606041
2019-12-23 17:41:40:605,0.4591734,1.067672.649789
2019-12-23 17:41:40:659,0.4463039,1.0617692.670456
2019-12-23 17:41:40:718,0.4171088,1.0487792.718058
2019-12-23 17:41:40:756,0.402865,1.041352.747072
2019-12-23 17:41:40:798,0.3928504,1.0372192.771201
2019-12-23 17:41:40:865,0.3725476,1.0371662.820107
2019-12-23 17:41:40:920,0.3538877,1.0499822.863602
2019-12-23 17:41:40:967,0.3463628,1.060452.879149
2019-12-23 17:41:41:009,0.3311801,1.0744792.908574
2019-12-23 17:41:41:061,0.3241954,1.0780812.922549
2019-12-23 17:41:41:108,0.3117114,1.0823262.938825
2019-12-23 17:41:41:153,0.3061596,1.082722.945516
2019-12-23 17:41:41:200,0.302216,1.082932.95066
2019-12-23 17:41:41:242,0.2939818,1.0848492.957697
2019-12-23 17:41:41:288,0.291497,1.0867692.959614
2019-12-23 17:41:41:334,0.2878848,1.0884162.960274
2019-12-23 17:41:41:387,0.2833571,1.0894562.959791
2019-12-23 17:41:41:427,0.2812515,1.0908862.959195
2019-12-23 17:41:41:471,0.2784068,1.0908992.957992
2019-12-23 17:41:41:518,0.2766937,1.0915082.956567
2019-12-23 17:41:41:587,0.2755741,1.0914122.955878
2019-12-23 17:41:41:640,0.2719981,1.0914282.953713
2019-12-23 17:41:41:694,0.271222,1.092042.953048
2019-12-23 17:41:41:740,0.2698362,1.0927832.95226
2019-12-23 17:41:41:793,0.268951,1.0928212.952005
2019-12-23 17:41:41:836,0.268047,1.0930552.951779
2019-12-23 17:41:41:889,0.2665941,1.0927512.951324
2019-12-23 17:41:41:933,0.2661024,1.0926252.951421
2019-12-23 17:41:41:990,0.2650313,1.0923292.951908
2019-12-23 17:41:42:059,0.2643482,1.0921522.952231
2019-12-23 17:41:42:120,0.2638801,1.0922022.953382
2019-12-23 17:41:42:186,0.2634849,1.0919362.954112
2019-12-23 17:41:42:229,0.2634892,1.0919332.954137
2019-12-23 17:41:42:286,0.2633599,1.0917342.955421
2019-12-23 17:41:42:337,0.263475,1.0918112.955605
2019-12-23 17:41:42:386,0.2637653,1.0919362.956088
2019-12-23 17:41:42:425,0.2638388,1.0919992.956198
2019-12-23 17:41:42:472,0.2639416,1.0913152.956843
2019-12-23 17:41:42:520,0.2639414,1.0913072.956847
2019-12-23 17:41:42:565,0.2640409,1.0912542.95698
2019-12-23 17:41:42:606,0.2640023,1.0908382.957826
2019-12-23 17:41:42:658,0.263977,1.090442.958289
2019-12-23 17:41:42:704,0.2641856,1.0904842.958777
2019-12-23 17:41:42:768,0.2640947,1.0905582.958904
2019-12-23 17:41:42:819,0.2639057,1.0906622.959023
2019-12-23 17:41:42:868,0.2638533,1.0903472.959589
2019-12-23 17:41:42:906,0.2636812,1.0901562.959863
2019-12-23 17:41:42:958,0.2636795,1.0901672.95996
2019-12-23 17:41:42:993,0.2635696,1.0902742.960024
2019-12-23 17:41:43:042,0.2631623,1.0901872.960193
2019-12-23 17:41:43:085,0.2629556,1.0900382.960119
2019-12-23 17:41:43:128,0.2629401,1.0900372.960119
2019-12-23 17:41:43:195,0.2624574,1.0899162.960311
2019-12-23 17:41:43:276,0.2621785,1.0901042.960151
2019-12-23 17:41:43:324,0.2620293,1.0900022.960205
2019-12-23 17:41:43:373,0.2619452,1.0899782.96016
2019-12-23 17:41:43:462,0.2615004,1.0903842.96033
2019-12-23 17:41:43:502,0.26133,1.0903722.960408
2019-12-23 17:41:43:553,0.2611889,1.0903852.960445
2019-12-23 17:41:43:593,0.2610283,1.090362.960483
2019-12-23 17:41:43:642,0.2608245,1.0903622.960461
2019-12-23 17:41:43:684,0.2607849,1.0902662.960477
2019-12-23 17:41:43:731,0.2607235,1.0902572.960424
2019-12-23 17:41:43:785,0.2604588,1.0902082.960555
2019-12-23 17:41:43:827,0.260217,1.0899272.960785
2019-12-23 17:41:43:897,0.2599206,1.0896332.960639
2019-12-23 17:41:43:955,0.2597889,1.0897632.960656
2019-12-23 17:41:43:992,0.2597989,1.0895812.960822
2019-12-23 17:41:44:029,0.2598739,1.0896682.960952
2019-12-23 17:41:44:084,0.2598866,1.0894372.9614
2019-12-23 17:41:44:129,0.2598539,1.0895162.961828
2019-12-23 17:41:44:172,0.2598642,1.0894782.962152
2019-12-23 17:41:44:222,0.2599269,1.089442.962327
2019-12-23 17:41:44:275,0.2601714,1.0889242.96243
2019-12-23 17:41:44:364,0.2600893,1.088962.962507
2019-12-23 17:41:44:423,0.2602154,1.0888682.962916
2019-12-23 17:41:44:470,0.2600841,1.0890662.963159
2019-12-23 17:41:44:519,0.2600803,1.0890852.963131
2019-12-23 17:41:44:572,0.2601284,1.0891772.96302
2019-12-23 17:41:44:608,0.2600771,1.0891182.963104
2019-12-23 17:41:44:657,0.2599964,1.0890452.963207
2019-12-23 17:41:44:693,0.259812,1.088952.963261
2019-12-23 17:41:44:735,0.2599714,1.0887722.963246
2019-12-23 17:41:44:785,0.2599464,1.0887372.963489
2019-12-23 17:41:44:828,0.260004,1.0887572.963508
2019-12-23 17:41:44:887,0.260229,1.0884332.963522
2019-12-23 17:41:44:931,0.26004,1.0885172.963427
2019-12-23 17:41:44:986,0.2600204,1.0885042.963393
2019-12-23 17:41:45:035,0.2599313,1.0885172.963379
2019-12-23 17:41:45:074,0.2599239,1.0884752.963422
2019-12-23 17:41:45:119,0.2599235,1.0880732.963666
2019-12-23 17:41:45:165,0.2599452,1.0881742.963732
2019-12-23 17:41:45:208,0.2599691,1.0881652.963714
2019-12-23 17:41:45:254,0.2599793,1.0882742.963552
2019-12-23 17:41:45:294,0.259956,1.0882372.963606
2019-12-23 17:41:45:343,0.2598405,1.0884322.963609
2019-12-23 17:41:45:387,0.2597672,1.0883142.963687
2019-12-23 17:41:45:438,0.2597591,1.0883242.963724
2019-12-23 17:41:45:488,0.2597594,1.0880142.963854
2019-12-23 17:41:45:535,0.2597409,1.087992.963949
2019-12-23 17:41:45:594,0.2597313,1.0880222.963925
2019-12-23 17:41:45:644,0.2597857,1.0886492.963903
2019-12-23 17:41:45:686,0.2597806,1.0886112.963878
2019-12-23 17:41:45:721,0.2597622,1.0886652.963883
2019-12-23 17:41:45:761,0.260064,1.0882842.963801
2019-12-23 17:41:45:795,0.2600669,1.0882762.963831
2019-12-23 17:41:45:839,0.2603241,1.0878972.963648
2019-12-23 17:41:45:887,0.2603772,1.0878342.963663
2019-12-23 17:41:45:935,0.2603533,1.0880352.963686
2019-12-23 17:41:45:972,0.2606255,1.0879392.963506
2019-12-23 17:41:46:024,0.2608345,1.0880032.963408
2019-12-23 17:41:46:061,0.2609819,1.0881512.963241
2019-12-23 17:41:46:097,0.2610244,1.08842.963227
2019-12-23 17:41:46:141,0.2615566,1.0885112.962967
2019-12-23 17:41:46:186,0.2618861,1.088192.963165
2019-12-23 17:41:46:226,0.2620295,1.0880742.963026
2019-12-23 17:41:46:261,0.2624138,1.0879112.962843
2019-12-23 17:41:46:296,0.2632961,1.0875562.962056
2019-12-23 17:41:46:331,0.2632961,1.0875562.962056
2019-12-23 17:41:46:371,0.2644031,1.0872052.960693
2019-12-23 17:41:46:406,0.2662714,1.0863762.958027
2019-12-23 17:41:46:455,0.2692582,1.0852562.954467
2019-12-23 17:41:46:495,0.2733921,1.0828982.947631
2019-12-23 17:41:46:533,0.2794033,1.0808882.93896
2019-12-23 17:41:46:583,0.2949313,1.0738822.916966
2019-12-23 17:41:46:619,0.3037692,1.0689152.901663
2019-12-23 17:41:46:666,0.3128028,1.065622.884243
2019-12-23 17:41:46:710,0.3386301,1.051322.844539
2019-12-23 17:41:46:761,0.355104,1.0375252.817938
2019-12-23 17:41:46:795,0.3699929,1.0258262.792309
2019-12-23 17:41:46:828,0.3860217,1.0057082.759577
2019-12-23 17:41:46:870,0.3984896,0.99177422.735636
2019-12-23 17:41:46:905,0.43958,0.94944212.66836
2019-12-23 17:41:46:960,0.4638823,0.92992882.628127
2019-12-23 17:41:46:995,0.4855023,0.91568212.592269
2019-12-23 17:41:47:030,0.5038776,0.90610182.544225
2019-12-23 17:41:47:071,0.530345,0.87879432.518036
2019-12-23 17:41:47:106,0.5619408,0.86389122.456806
2019-12-23 17:41:47:157,0.587078,0.82745412.441735
2019-12-23 17:41:47:195,0.5898331,0.83406872.410457
2019-12-23 17:41:47:229,0.5946234,0.83715222.397415
2019-12-23 17:41:47:265,0.602152,0.84136272.379302
2019-12-23 17:41:47:302,0.6161701,0.854872.352434
2019-12-23 17:41:47:338,0.6219532,0.86616372.341393
2019-12-23 17:41:47:387,0.6292887,0.88970992.330127
2019-12-23 17:41:47:422,0.6343735,0.91836332.325429
2019-12-23 17:41:47:465,0.6391384,0.9575622.318985
2019-12-23 17:41:47:504,0.645046,1.0324712.321882
2019-12-23 17:41:47:545,0.6479502,1.0680852.323622
2019-12-23 17:41:47:605,0.6536986,1.1641682.330993
2019-12-23 17:41:47:659,0.6544245,1.2120492.33767
2019-12-23 17:41:47:696,0.6519833,1.2557682.342326
2019-12-23 17:41:47:730,0.6577592,1.3128082.347337
2019-12-23 17:41:47:788,0.650296,1.4042122.36652
2019-12-23 17:41:47:835,0.6436889,1.4406942.375977
2019-12-23 17:41:47:889,0.6292127,1.5100522.403141
2019-12-23 17:41:47:926,0.6203111,1.5481162.417501
2019-12-23 17:41:47:968,0.6119571,1.5744052.430747
2019-12-23 17:41:48:017,0.5966091,1.6286032.461456
2019-12-23 17:41:48:060,0.584476,1.6526132.4778
2019-12-23 17:41:48:095,0.5771948,1.6648282.488577
2019-12-23 17:41:48:129,0.5719745,1.6815752.502549
2019-12-23 17:41:48:171,0.5570601,1.7028272.52992
2019-12-23 17:41:48:217,0.5512794,1.7088522.540087
2019-12-23 17:41:48:262,0.5461247,1.7135762.549547
2019-12-23 17:41:48:297,0.5282074,1.7231092.575019
2019-12-23 17:41:48:332,0.5252171,1.7250662.579537
2019-12-23 17:41:48:386,0.5212097,1.7273272.586306
2019-12-23 17:41:48:421,0.5174379,1.7293512.592542
2019-12-23 17:41:48:466,0.5107016,1.7316142.598461
2019-12-23 17:41:48:501,0.5000864,1.7344252.611084
2019-12-23 17:41:48:541,0.4960914,1.7350922.613931
2019-12-23 17:41:48:587,0.4956863,1.7373092.614566
2019-12-23 17:41:48:621,0.4943615,1.7378562.616147
2019-12-23 17:41:48:670,0.4900873,1.738362.619164
2019-12-23 17:41:48:721,0.4860291,1.7389362.62192
2019-12-23 17:41:48:765,0.4851271,1.7389052.622287
2019-12-23 17:41:48:798,0.484594,1.7387952.622912
2019-12-23 17:41:48:837,0.4840711,1.7384322.623656
2019-12-23 17:41:48:876,0.4837368,1.7380632.624006
2019-12-23 17:41:48:924,0.4835273,1.7378882.624099
2019-12-23 17:41:48:987,0.4833751,1.7382472.622697
2019-12-23 17:41:49:027,0.4834716,1.738532.622151
2019-12-23 17:41:49:064,0.4832878,1.7382472.62047
2019-12-23 17:41:49:097,0.4836678,1.7382562.618848
2019-12-23 17:41:49:138,0.4851218,1.7378042.617605
2019-12-23 17:41:49:178,0.4862304,1.7374572.616694
2019-12-23 17:41:49:223,0.4866863,1.7372272.615326
2019-12-23 17:41:49:265,0.4864526,1.7371562.61423
2019-12-23 17:41:49:299,0.4876342,1.7370462.612611
2019-12-23 17:41:49:341,0.4890351,1.736852.611274
2019-12-23 17:41:49:377,0.4896608,1.7366342.610865
2019-12-23 17:41:49:422,0.4895863,1.7365932.610994
2019-12-23 17:41:49:465,0.4897761,1.736442.610951
2019-12-23 17:41:49:502,0.4895855,1.7361342.610745
2019-12-23 17:41:49:545,0.4895072,1.7361252.610999
2019-12-23 17:41:49:587,0.4892228,1.7361032.611294
2019-12-23 17:41:49:622,0.4890291,1.7360982.611343
2019-12-23 17:41:49:663,0.4888248,1.7360842.61146
2019-12-23 17:41:49:697,0.4877585,1.735982.611402
2019-12-23 17:41:49:737,0.4873627,1.7359162.611474
2019-12-23 17:41:49:789,0.4872115,1.7358532.611522
2019-12-23 17:41:49:829,0.4871659,1.7357732.611553
2019-12-23 17:41:49:871,0.486449,1.7363332.611393
2019-12-23 17:41:49:905,0.4854706,1.7362092.611665
2019-12-23 17:41:49:931,0.4851425,1.7360842.612007
2019-12-23 17:41:49:959,0.4851425,1.7360842.612007
2019-12-23 17:41:50:000,0.4849625,1.7360152.612163
2019-12-23 17:41:50:059,0.4840599,1.7359862.612464
2019-12-23 17:41:50:101,0.4840461,1.7356752.612293
2019-12-23 17:41:50:155,0.4837143,1.7356082.612515
2019-12-23 17:41:50:195,0.4833307,1.7355422.612544
2019-12-23 17:41:50:236,0.4831855,1.7355612.612596
2019-12-23 17:41:50:271,0.4841855,1.7357712.612025
2019-12-23 17:41:50:308,0.4839951,1.7356282.612372
2019-12-23 17:41:50:357,0.4840159,1.7355332.612427
2019-12-23 17:41:50:395,0.4838715,1.7355122.61264
2019-12-23 17:41:50:435,0.4838187,1.7357352.6125
2019-12-23 17:41:50:474,0.4843177,1.7356762.612611
2019-12-23 17:41:50:511,0.4841728,1.7354742.612805
2019-12-23 17:41:50:556,0.4846605,1.7353682.612754
2019-12-23 17:41:50:592,0.4852919,1.7352632.61243
2019-12-23 17:41:50:629,0.4853074,1.7353452.61255
2019-12-23 17:41:50:669,0.4858001,1.7352252.612603
2019-12-23 17:41:50:702,0.4862001,1.7360042.612369
2019-12-23 17:41:50:716,0.4862001,1.7360042.612369
2019-12-23 17:41:50:762,0.4861134,1.7359382.612463
2019-12-23 17:41:50:796,0.4865086,1.7359192.612057
2019-12-23 17:41:50:833,0.4872056,1.7359432.611372
2019-12-23 17:41:50:898,0.4871559,1.7359492.611285
2019-12-23 17:41:50:937,0.488015,1.7356982.610973
2019-12-23 17:41:50:986,0.4888815,1.7357632.61024
2019-12-23 17:41:51:022,0.4890648,1.7357072.609815
2019-12-23 17:41:51:064,0.488949,1.7355672.609853
2019-12-23 17:41:51:105,0.4890226,1.735432.609704
2019-12-23 17:41:51:158,0.4889923,1.7352852.609727
2019-12-23 17:41:51:198,0.4888591,1.7351992.609458
2019-12-23 17:41:51:246,0.4901417,1.7351862.608912
2019-12-23 17:41:51:286,0.4901092,1.7351862.608922
2019-12-23 17:41:51:322,0.4905047,1.7354552.608501
2019-12-23 17:41:51:364,0.4904919,1.73542.608495
2019-12-23 17:41:51:399,0.4905027,1.7354282.60832
2019-12-23 17:41:51:439,0.4908348,1.7354142.608489
2019-12-23 17:41:51:485,0.4907435,1.7352932.608546
2019-12-23 17:41:51:522,0.4907936,1.7354872.608338
2019-12-23 17:41:51:568,0.4900309,1.7354222.608304
2019-12-23 17:41:51:603,0.4903019,1.7353722.608171
2019-12-23 17:41:51:643,0.4896631,1.7352922.608518
2019-12-23 17:41:51:679,0.4895179,1.7351132.608516
2019-12-23 17:41:51:721,0.4890226,1.7350742.60869
2019-12-23 17:41:51:761,0.4893658,1.7351292.60812
2019-12-23 17:41:51:799,0.4881379,1.7351132.608562
2019-12-23 17:41:51:842,0.4876908,1.7350972.608533
2019-12-23 17:41:51:880,0.4881678,1.7350372.608368
2019-12-23 17:41:51:927,0.4878196,1.7350122.608348
2019-12-23 17:41:51:965,0.4870903,1.7350682.608443
2019-12-23 17:41:52:016,0.4866365,1.7350472.609147
2019-12-23 17:41:52:070,0.486204,1.7350192.608866
2019-12-23 17:41:52:109,0.4861275,1.7349662.608889
2019-12-23 17:41:52:146,0.4860112,1.7349422.60896
2019-12-23 17:41:52:180,0.4862663,1.734762.608599
2019-12-23 17:41:52:222,0.4861109,1.7347672.608552
2019-12-23 17:41:52:268,0.4859769,1.734722.608561
2019-12-23 17:41:52:319,0.4884561,1.7344222.607648
2019-12-23 17:41:52:369,0.4884724,1.7343232.607652
2019-12-23 17:41:52:402,0.4880609,1.7344042.607909
2019-12-23 17:41:52:452,0.4879521,1.7344152.607942
2019-12-23 17:41:52:488,0.4880766,1.7344072.607898
2019-12-23 17:41:52:525,0.4873188,1.7344472.608032
2019-12-23 17:41:52:571,0.4872578,1.734692.607835
2019-12-23 17:41:52:607,0.4870441,1.7346972.607851
2019-12-23 17:41:52:657,0.4867488,1.7346532.608043
2019-12-23 17:41:52:694,0.4867226,1.7346662.60801
2019-12-23 17:41:52:734,0.4867864,1.7347782.607889
2019-12-23 17:41:52:768,0.4865912,1.734822.608112
2019-12-23 17:41:52:802,0.488615,1.7345342.606873
2019-12-23 17:41:52:840,0.4882667,1.734582.606938
2019-12-23 17:41:52:881,0.4880502,1.73462.606976
