2019-12-23 17:48:37:567, no_human
2019-12-23 17:49:15:660,0.4290348,1.7689162.285054
2019-12-23 17:49:15:695,0.4249418,1.7687552.283124
2019-12-23 17:49:15:728,0.4198445,1.7683982.281872
2019-12-23 17:49:15:765,0.4161803,1.7679272.281192
2019-12-23 17:49:15:804,0.41179,1.7677942.280387
2019-12-23 17:49:15:838,0.4032036,1.7671712.278675
2019-12-23 17:49:15:878,0.3970877,1.7686552.27834
2019-12-23 17:49:15:911,0.38779,1.7668782.279854
2019-12-23 17:49:15:943,0.3732613,1.7637862.283194
2019-12-23 17:49:15:985,0.3629686,1.7614452.287367
2019-12-23 17:49:16:018,0.3530862,1.7610312.291137
2019-12-23 17:49:16:059,0.3446393,1.7615662.294343
2019-12-23 17:49:16:103,0.3317477,1.7574762.299727
2019-12-23 17:49:16:139,0.3081357,1.7609832.308751
2019-12-23 17:49:16:177,0.2936157,1.7634462.316386
2019-12-23 17:49:16:213,0.2811438,1.7671022.322315
2019-12-23 17:49:16:245,0.2660282,1.7830982.331804
2019-12-23 17:49:16:283,0.2563916,1.7771822.33761
2019-12-23 17:49:16:320,0.2446684,1.7748172.345696
2019-12-23 17:49:16:356,0.2339915,1.7760952.351709
2019-12-23 17:49:16:396,0.2212744,1.7769232.358181
2019-12-23 17:49:16:434,0.2072182,1.7741152.367887
2019-12-23 17:49:16:473,0.1894333,1.7784172.378006
2019-12-23 17:49:16:510,0.1886638,1.7865352.379895
2019-12-23 17:49:16:545,0.1917464,1.7963422.378606
2019-12-23 17:49:16:582,0.1915389,1.8024932.379568
2019-12-23 17:49:16:617,0.1873487,1.8079712.381958
2019-12-23 17:49:16:661,0.1801101,1.8096482.384878
2019-12-23 17:49:16:704,0.1696922,1.8164272.388455
2019-12-23 17:49:16:740,0.1608513,1.8186172.389237
2019-12-23 17:49:16:778,0.1521088,1.8198962.391923
2019-12-23 17:49:16:810,0.142566,1.8205172.394795
2019-12-23 17:49:16:843,0.1364554,1.8245132.39511
2019-12-23 17:49:16:885,0.1273786,1.8279532.397609
2019-12-23 17:49:16:920,0.1214981,1.8301052.397372
2019-12-23 17:49:16:954,0.1163551,1.8325052.398495
2019-12-23 17:49:16:990,0.1095105,1.8336432.400556
2019-12-23 17:49:17:024,0.09885421,1.8332612.403652
2019-12-23 17:49:17:056,0.09243511,1.8361142.404369
2019-12-23 17:49:17:098,0.08486988,1.8370222.405843
2019-12-23 17:49:17:131,0.06604754,1.8387762.406941
2019-12-23 17:49:17:169,0.06604754,1.8387762.406941
2019-12-23 17:49:17:205,0.04720414,1.8351972.410764
2019-12-23 17:49:17:239,0.0384057,1.8378232.410903
2019-12-23 17:49:17:251,0.0384057,1.8378232.410903
2019-12-23 17:49:17:297,0.0244949,1.8357372.414763
2019-12-23 17:49:17:329,0.01235906,1.8317972.421307
2019-12-23 17:49:17:362,0.005323336,1.8353642.426799
2019-12-23 17:49:17:401,-0.001674479,1.8394872.427205
2019-12-23 17:49:17:433,-0.00646673,1.8439272.429275
2019-12-23 17:49:17:467,-0.01299301,1.8393142.435268
2019-12-23 17:49:17:510,-0.01335859,1.8337872.446412
2019-12-23 17:49:17:548,-0.008751969,1.8479162.436594
2019-12-23 17:49:17:587,-0.008749573,1.8470552.438378
2019-12-23 17:49:17:627,-0.007707902,1.8461412.441251
2019-12-23 17:49:17:663,-0.002935305,1.8446432.448119
2019-12-23 17:49:17:697,0.003992136,1.8426162.456206
2019-12-23 17:49:17:737,0.01265819,1.8433532.461434
2019-12-23 17:49:17:779,0.02033714,1.8422732.467421
2019-12-23 17:49:17:823,0.02640025,1.8419852.4692
2019-12-23 17:49:17:859,0.03552179,1.8408862.472162
2019-12-23 17:49:17:898,0.0459021,1.840982.475977
2019-12-23 17:49:17:933,0.06587747,1.8362782.478456
2019-12-23 17:49:17:969,0.08481511,1.8345042.482063
2019-12-23 17:49:18:006,0.09426597,1.8341932.482039
2019-12-23 17:49:18:029,0.1042609,1.8337252.48225
2019-12-23 17:49:18:047,0.1042609,1.8337252.48225
2019-12-23 17:49:18:084,0.1177859,1.8317362.484227
2019-12-23 17:49:18:119,0.1354429,1.8293962.486475
2019-12-23 17:49:18:152,0.1542919,1.8282222.489831
2019-12-23 17:49:18:187,0.1678137,1.8272752.488783
2019-12-23 17:49:18:227,0.1869172,1.8256552.489107
2019-12-23 17:49:18:268,0.2023154,1.8249232.49014
2019-12-23 17:49:18:306,0.2331611,1.8241142.487967
2019-12-23 17:49:18:339,0.2536253,1.8266292.488347
2019-12-23 17:49:18:353,0.2536253,1.8266292.488347
2019-12-23 17:49:18:394,0.2657036,1.8286842.488417
2019-12-23 17:49:18:430,0.280711,1.8286512.488376
2019-12-23 17:49:18:465,0.2962266,1.8282042.487342
2019-12-23 17:49:18:506,0.3273078,1.8274622.49045
2019-12-23 17:49:18:541,0.3409095,1.8270252.49026
2019-12-23 17:49:18:580,0.3555335,1.8265332.490076
2019-12-23 17:49:18:616,0.3676087,1.8268872.492801
2019-12-23 17:49:18:655,0.3818744,1.8236622.493192
2019-12-23 17:49:18:699,0.3919011,1.8275732.494109
2019-12-23 17:49:18:731,0.4036018,1.8262172.495723
2019-12-23 17:49:18:768,0.4262943,1.822612.497891
2019-12-23 17:49:18:806,0.43326,1.8224912.498314
2019-12-23 17:49:18:843,0.4443602,1.8206242.49877
2019-12-23 17:49:18:885,0.4543176,1.8194392.499763
2019-12-23 17:49:18:929,0.4632147,1.8167332.50189
2019-12-23 17:49:18:972,0.4752319,1.8139762.503178
2019-12-23 17:49:19:015,0.489376,1.8103372.509411
2019-12-23 17:49:19:054,0.4964685,1.8077882.513915
2019-12-23 17:49:19:102,0.4983937,1.8068562.514917
2019-12-23 17:49:19:139,0.5153425,1.7999872.530045
2019-12-23 17:49:19:180,0.5238865,1.7966572.540195
2019-12-23 17:49:19:216,0.529358,1.7936582.547693
2019-12-23 17:49:19:255,0.5359703,1.7911752.562073
2019-12-23 17:49:19:300,0.541105,1.7876432.573904
2019-12-23 17:49:19:341,0.5521193,1.7843462.603214
2019-12-23 17:49:19:385,0.5571157,1.7852712.620731
2019-12-23 17:49:19:426,0.5605662,1.7879052.635289
2019-12-23 17:49:19:466,0.5651456,1.7910552.649531
2019-12-23 17:49:19:509,0.5775368,1.7925032.683182
2019-12-23 17:49:19:547,0.5813019,1.791132.696471
2019-12-23 17:49:19:591,0.5864316,1.7916842.712554
2019-12-23 17:49:19:629,0.5909597,1.7920542.724022
2019-12-23 17:49:19:663,0.5956798,1.7908992.737731
2019-12-23 17:49:19:709,0.6051555,1.7892042.756003
2019-12-23 17:49:19:753,0.6120955,1.7884882.7624
2019-12-23 17:49:19:800,0.6193089,1.7867782.769903
2019-12-23 17:49:19:838,0.6341189,1.7844792.781377
2019-12-23 17:49:19:880,0.6440029,1.7812192.78777
2019-12-23 17:49:19:920,0.6521731,1.7794972.791377
2019-12-23 17:49:19:961,0.664715,1.7773292.795781
2019-12-23 17:49:20:009,0.6731168,1.7754462.798283
2019-12-23 17:49:20:051,0.6933355,1.7710222.802495
2019-12-23 17:49:20:099,0.6971268,1.7692432.802868
2019-12-23 17:49:20:144,0.72693,1.766472.807796
2019-12-23 17:49:20:185,0.7436175,1.7632142.811795
2019-12-23 17:49:20:221,0.7581446,1.7570492.813415
2019-12-23 17:49:20:258,0.7746513,1.7558362.81502
2019-12-23 17:49:20:301,0.7841449,1.7538682.814419
2019-12-23 17:49:20:339,0.814682,1.7447252.8174
2019-12-23 17:49:20:380,0.8215858,1.7412722.816576
2019-12-23 17:49:20:415,0.8342201,1.7354162.815396
2019-12-23 17:49:20:455,0.855083,1.7476912.812931
2019-12-23 17:49:20:503,0.8734955,1.743612.811567
2019-12-23 17:49:20:542,0.8986806,1.7529572.807384
2019-12-23 17:49:20:590,0.9180435,1.7495852.806018
2019-12-23 17:49:20:635,0.9301372,1.7529052.803226
2019-12-23 17:49:20:679,0.9537461,1.7573212.79304
2019-12-23 17:49:20:718,0.9637401,1.7588892.787148
2019-12-23 17:49:20:762,0.9741015,1.7597652.78581
2019-12-23 17:49:20:815,0.9833821,1.761112.778787
2019-12-23 17:49:20:854,1.00152,1.75832.769785
2019-12-23 17:49:20:901,1.008947,1.7613332.763669
2019-12-23 17:49:20:939,1.024888,1.7613372.755326
2019-12-23 17:49:20:976,1.028475,1.7596322.753411
2019-12-23 17:49:21:022,1.036733,1.7621212.749431
2019-12-23 17:49:21:061,1.045314,1.7618532.747715
2019-12-23 17:49:21:106,1.051843,1.7584672.743515
2019-12-23 17:49:21:146,1.057004,1.7560582.742638
2019-12-23 17:49:21:195,1.06381,1.7610362.740578
2019-12-23 17:49:21:237,1.067814,1.7602182.740294
2019-12-23 17:49:21:274,1.078514,1.7575372.739559
2019-12-23 17:49:21:316,1.080886,1.758692.738118
2019-12-23 17:49:21:351,1.089021,1.7573572.739742
2019-12-23 17:49:21:395,1.092367,1.7573452.741659
2019-12-23 17:49:21:437,1.097461,1.7574192.743563
2019-12-23 17:49:21:484,1.105733,1.7539912.746813
2019-12-23 17:49:21:528,1.112449,1.7515182.750813
2019-12-23 17:49:21:575,1.115578,1.7495762.754726
2019-12-23 17:49:21:625,1.124483,1.744052.766743
2019-12-23 17:49:21:669,1.130263,1.7395352.775214
2019-12-23 17:49:21:713,1.14056,1.7325522.792452
2019-12-23 17:49:21:729,1.14056,1.7325522.792452
2019-12-23 17:49:21:774,1.149117,1.7297312.807012
2019-12-23 17:49:21:813,1.162874,1.7319652.828584
2019-12-23 17:49:21:850,1.167399,1.7338252.840961
2019-12-23 17:49:21:897,1.173202,1.7351892.85344
2019-12-23 17:49:21:933,1.182393,1.7349772.868207
2019-12-23 17:49:21:976,1.198101,1.7339472.893239
2019-12-23 17:49:22:016,1.2065,1.7311792.90766
2019-12-23 17:49:22:051,1.211594,1.7299822.918492
2019-12-23 17:49:22:101,1.218907,1.7298182.931274
2019-12-23 17:49:22:139,1.232872,1.7284382.952321
2019-12-23 17:49:22:181,1.239669,1.7271312.963012
2019-12-23 17:49:22:225,1.245138,1.7265712.971049
2019-12-23 17:49:22:270,1.251163,1.7252242.979658
2019-12-23 17:49:22:326,1.261622,1.7245852.992386
2019-12-23 17:49:22:380,1.269647,1.7237232.998268
2019-12-23 17:49:22:415,1.274392,1.7220763.002049
2019-12-23 17:49:22:458,1.280065,1.7209083.004017
2019-12-23 17:49:22:502,1.28779,1.7201063.005616
2019-12-23 17:49:22:554,1.293956,1.7187033.00441
2019-12-23 17:49:22:594,1.298226,1.7169823.00099
2019-12-23 17:49:22:629,1.301165,1.7160292.999275
2019-12-23 17:49:22:670,1.313637,1.7108132.982844
2019-12-23 17:49:22:711,1.318525,1.7083872.973978
2019-12-23 17:49:22:750,1.321394,1.706132.966007
2019-12-23 17:49:22:786,1.326327,1.703732.954664
2019-12-23 17:49:22:819,1.328113,1.7020232.940277
2019-12-23 17:49:22:855,1.33006,1.7013852.928195
2019-12-23 17:49:22:897,1.3325,1.6996082.912278
2019-12-23 17:49:22:932,1.335151,1.7002572.881173
2019-12-23 17:49:22:973,1.33344,1.7021682.863976
2019-12-23 17:49:23:019,1.334182,1.7059362.848081
2019-12-23 17:49:23:053,1.334339,1.7067642.831131
2019-12-23 17:49:23:094,1.334721,1.7070962.817545
2019-12-23 17:49:23:129,1.334046,1.7073952.802437
2019-12-23 17:49:23:167,1.331657,1.7061612.775064
2019-12-23 17:49:23:204,1.331869,1.704762.76411
2019-12-23 17:49:23:237,1.331292,1.7020192.751794
2019-12-23 17:49:23:284,1.329008,1.700692.744334
2019-12-23 17:49:23:317,1.3282,1.6977982.734451
2019-12-23 17:49:23:352,1.328362,1.6969412.725543
2019-12-23 17:49:23:395,1.327635,1.6956492.7167
2019-12-23 17:49:23:452,1.3294,1.6971082.702077
2019-12-23 17:49:23:495,1.330885,1.6977172.696552
2019-12-23 17:49:23:527,1.33472,1.6965722.684805
2019-12-23 17:49:23:563,1.33472,1.6965722.684805
2019-12-23 17:49:23:598,1.376846,1.6732582.619189
2019-12-23 17:49:23:633,1.377578,1.6733032.618518
2019-12-23 17:49:23:670,1.379161,1.6736192.616088
2019-12-23 17:49:23:704,1.38342,1.6752442.609434
2019-12-23 17:49:23:715,1.38342,1.6752442.609434
2019-12-23 17:49:23:756,1.387332,1.675322.604463
2019-12-23 17:49:23:796,1.394219,1.6754022.596089
2019-12-23 17:49:23:828,1.406622,1.6741912.579927
2019-12-23 17:49:23:862,1.415863,1.6721722.570225
2019-12-23 17:49:23:904,1.426427,1.6692342.559016
2019-12-23 17:49:23:940,1.434988,1.6652642.549804
2019-12-23 17:49:23:984,1.444592,1.6618982.541677
2019-12-23 17:49:24:019,1.454431,1.6566442.531971
2019-12-23 17:49:24:052,1.465528,1.6510372.525342
2019-12-23 17:49:24:093,1.474816,1.648262.519622
2019-12-23 17:49:24:126,1.479953,1.6458082.516948
2019-12-23 17:49:24:161,1.487794,1.6327142.5164
2019-12-23 17:49:24:202,1.496793,1.6084492.502635
2019-12-23 17:49:24:235,1.501743,1.614562.489984
2019-12-23 17:49:24:268,1.49688,1.6064122.480798
2019-12-23 17:49:24:313,1.493624,1.5984942.480224
2019-12-23 17:49:24:351,1.491462,1.5923932.480505
2019-12-23 17:49:24:388,1.490913,1.5885342.479669
2019-12-23 17:49:24:420,1.491213,1.5836382.472643
2019-12-23 17:49:24:451,1.490249,1.5792172.46768
2019-12-23 17:49:24:495,1.488879,1.5738822.463442
2019-12-23 17:49:24:551,1.487816,1.565972.45813
2019-12-23 17:49:24:593,1.489743,1.5626052.452572
2019-12-23 17:49:24:626,1.478343,1.5285582.464534
2019-12-23 17:49:24:658,1.481735,1.4530822.461883
2019-12-23 17:49:24:694,1.483531,1.452392.460349
2019-12-23 17:49:24:727,1.487269,1.4469932.450378
2019-12-23 17:49:24:763,1.487269,1.4469932.450378
2019-12-23 17:49:24:797,1.478081,1.4463482.439159
2019-12-23 17:49:24:828,1.473928,1.4515472.433884
2019-12-23 17:49:24:869,1.470711,1.4529992.42956
2019-12-23 17:49:24:906,1.471577,1.4902232.403731
2019-12-23 17:49:24:950,1.445046,1.4922692.41622
2019-12-23 17:49:24:987,1.444513,1.4831212.407541
2019-12-23 17:49:25:019,1.442275,1.4868672.401405
2019-12-23 17:49:25:050,1.440568,1.4784652.392831
2019-12-23 17:49:25:091,1.431685,1.4641752.37775
2019-12-23 17:49:25:128,1.421016,1.4807062.373776
2019-12-23 17:49:25:164,1.410092,1.4883482.360106
2019-12-23 17:49:25:204,1.403861,1.4853342.34986
2019-12-23 17:49:25:240,1.384276,1.4925252.318151
2019-12-23 17:49:25:283,1.3779,1.4963882.308668
2019-12-23 17:49:25:318,1.373476,1.496842.305188
2019-12-23 17:49:25:350,1.371581,1.4991342.302894
2019-12-23 17:49:25:395,1.371865,1.5022542.304129
2019-12-23 17:49:25:428,1.380918,1.5067192.318141
2019-12-23 17:49:25:464,1.368807,1.5077912.308978
2019-12-23 17:49:25:498,1.362286,1.5068892.304042
2019-12-23 17:49:25:530,1.360902,1.5065012.302069
2019-12-23 17:49:25:563,1.363868,1.5801322.288888
2019-12-23 17:49:25:620,1.363182,1.5798032.289088
2019-12-23 17:49:25:660,1.362802,1.5798782.289123
2019-12-23 17:49:25:702,1.34904,1.553532.280914
2019-12-23 17:49:25:736,1.352263,1.5628272.281005
2019-12-23 17:49:25:772,1.352974,1.5660952.280832
2019-12-23 17:49:25:817,1.353368,1.5681272.264903
2019-12-23 17:49:25:852,1.351659,1.5687262.262321
2019-12-23 17:49:25:894,1.349583,1.5677492.258578
2019-12-23 17:49:25:928,1.332701,1.514572.245127
2019-12-23 17:49:25:971,1.328012,1.5055182.239221
2019-12-23 17:49:26:014,1.327804,1.5080812.238662
2019-12-23 17:49:26:054,1.327532,1.5088622.237834
2019-12-23 17:49:26:095,1.324222,1.5123482.220676
2019-12-23 17:49:26:129,1.319906,1.5122392.212069
2019-12-23 17:49:26:164,1.331116,1.5361842.134877
2019-12-23 17:49:26:207,1.329332,1.5119082.129432
2019-12-23 17:49:26:251,0,1.10.32
2019-12-23 17:49:26:296,0,1.10.32
2019-12-23 17:49:26:334,0,1.10.32
2019-12-23 17:49:26:384,0,1.10.32
2019-12-23 17:49:26:419,0,1.10.32
2019-12-23 17:49:26:453,0,1.10.32
2019-12-23 17:49:26:496,0,1.10.32
2019-12-23 17:49:26:530,0,1.10.32
2019-12-23 17:49:26:569,0,1.10.32
2019-12-23 17:49:26:605,0,1.10.32
2019-12-23 17:49:26:638,0,1.10.32
2019-12-23 17:49:26:686,0,1.10.32
2019-12-23 17:49:26:731,0,1.10.32
2019-12-23 17:49:26:784,0,1.10.32
2019-12-23 17:49:26:824,0,1.10.32
2019-12-23 17:49:26:862,0,1.10.32
2019-12-23 17:49:26:899,0,1.10.32
2019-12-23 17:49:26:936,0,1.10.32
2019-12-23 17:49:26:984,0,1.10.32
2019-12-23 17:49:27:021,0,1.10.32
2019-12-23 17:49:27:058,0,1.10.32
2019-12-23 17:49:27:100,0,1.10.32
2019-12-23 17:49:27:137,0,1.10.32
2019-12-23 17:49:27:184,0,1.10.32
2019-12-23 17:49:27:221, no_human
2019-12-23 17:49:27:250, no_human
2019-12-23 17:49:27:286, no_human
2019-12-23 17:49:27:317, no_human
2019-12-23 17:49:27:352, no_human
2019-12-23 17:49:27:390, no_human
2019-12-23 17:49:27:422, no_human
2019-12-23 17:49:27:453, no_human
2019-12-23 17:49:27:498, no_human
2019-12-23 17:49:27:527, no_human
2019-12-23 17:49:27:556, no_human
2019-12-23 17:49:27:587, no_human
2019-12-23 17:49:27:616, no_human
2019-12-23 17:49:27:652, no_human
2019-12-23 17:49:27:686, no_human
2019-12-23 17:49:27:717, no_human
2019-12-23 17:49:27:752, no_human
2019-12-23 17:49:27:785, no_human
2019-12-23 17:49:27:817, no_human
2019-12-23 17:49:27:852, no_human
2019-12-23 17:49:27:891, no_human
2019-12-23 17:49:27:926, no_human
2019-12-23 17:49:27:958, no_human
2019-12-23 17:49:27:995, no_human
2019-12-23 17:49:28:024, no_human
2019-12-23 17:49:28:053, no_human
2019-12-23 17:49:28:088, no_human
2019-12-23 17:49:28:118, no_human
2019-12-23 17:49:28:151, no_human
2019-12-23 17:49:28:191, no_human
2019-12-23 17:49:28:220, no_human
2019-12-23 17:49:28:250, no_human
2019-12-23 17:49:28:289, no_human
2019-12-23 17:49:28:318, no_human
2019-12-23 17:49:28:351, no_human
2019-12-23 17:49:28:389, no_human
2019-12-23 17:49:28:417, no_human
2019-12-23 17:49:28:451, no_human
2019-12-23 17:49:28:487, no_human
2019-12-23 17:49:28:518, no_human
2019-12-23 17:49:28:551, no_human
2019-12-23 17:49:28:588, no_human
2019-12-23 17:49:28:618, no_human
2019-12-23 17:49:28:652, no_human
2019-12-23 17:49:28:687, no_human
2019-12-23 17:49:28:719, no_human
2019-12-23 17:49:28:751, no_human
2019-12-23 17:49:28:788, no_human
2019-12-23 17:49:28:818, no_human
2019-12-23 17:49:28:851, no_human
2019-12-23 17:49:28:886, no_human
2019-12-23 17:49:28:919, no_human
2019-12-23 17:49:28:952, no_human
2019-12-23 17:49:28:987, no_human
2019-12-23 17:49:29:020, no_human
2019-12-23 17:49:29:052, no_human
2019-12-23 17:49:29:091, no_human
2019-12-23 17:49:29:119, no_human
2019-12-23 17:49:29:150, no_human
2019-12-23 17:49:29:187, no_human
2019-12-23 17:49:29:216, no_human
2019-12-23 17:49:29:252, no_human
2019-12-23 17:49:29:286, no_human
2019-12-23 17:49:29:316, no_human
2019-12-23 17:49:29:340, no_human
2019-12-23 17:49:29:344, no_human
2019-12-23 17:49:29:385, no_human
2019-12-23 17:49:29:418, no_human
2019-12-23 17:49:29:450, no_human
2019-12-23 17:49:29:484, no_human
2019-12-23 17:49:29:517, no_human
2019-12-23 17:49:29:554, no_human
2019-12-23 17:49:29:587, no_human
2019-12-23 17:49:29:619, no_human
2019-12-23 17:49:29:652, no_human
2019-12-23 17:49:29:688, no_human
2019-12-23 17:49:29:717, no_human
2019-12-23 17:49:29:750, no_human
2019-12-23 17:49:29:781, no_human
2019-12-23 17:49:29:789, no_human
2019-12-23 17:49:29:824, no_human
2019-12-23 17:49:29:849, no_human
2019-12-23 17:49:29:887, no_human
2019-12-23 17:49:29:917, no_human
2019-12-23 17:49:29:951, no_human
2019-12-23 17:49:29:988, no_human
2019-12-23 17:49:30:020, no_human
2019-12-23 17:49:30:051, no_human
2019-12-23 17:49:30:084, no_human
2019-12-23 17:49:30:093, no_human
2019-12-23 17:49:30:130, no_human
2019-12-23 17:49:30:161, no_human
2019-12-23 17:49:30:199, no_human
2019-12-23 17:49:30:227, no_human
2019-12-23 17:49:30:252, no_human
2019-12-23 17:49:30:286, no_human
2019-12-23 17:49:30:291, no_human
2019-12-23 17:49:30:329, no_human
2019-12-23 17:49:30:359, no_human
2019-12-23 17:49:30:392, no_human
2019-12-23 17:49:30:420, no_human
2019-12-23 17:49:30:450, no_human
2019-12-23 17:49:30:485, no_human
2019-12-23 17:49:30:491, no_human
2019-12-23 17:49:30:528, no_human
2019-12-23 17:49:30:557, no_human
2019-12-23 17:49:30:588, no_human
2019-12-23 17:49:30:619, no_human
2019-12-23 17:49:30:650, no_human
2019-12-23 17:49:30:683, no_human
2019-12-23 17:49:30:691, no_human
2019-12-23 17:49:30:728, no_human
2019-12-23 17:49:30:756, no_human
2019-12-23 17:49:30:789, no_human
2019-12-23 17:49:30:819, no_human
2019-12-23 17:49:30:851, no_human
2019-12-23 17:49:30:885, no_human
2019-12-23 17:49:30:917, no_human
2019-12-23 17:49:30:950, no_human
2019-12-23 17:49:30:984, no_human
2019-12-23 17:49:31:017, no_human
2019-12-23 17:49:31:050, no_human
2019-12-23 17:49:31:083, no_human
2019-12-23 17:49:31:089, no_human
2019-12-23 17:49:31:125, no_human
2019-12-23 17:49:31:152, no_human
2019-12-23 17:49:31:182, no_human
2019-12-23 17:49:31:188, no_human
2019-12-23 17:49:31:225, no_human
2019-12-23 17:49:31:255, no_human
2019-12-23 17:49:31:291, no_human
2019-12-23 17:49:31:322, no_human
2019-12-23 17:49:31:350, no_human
2019-12-23 17:49:31:383, no_human
2019-12-23 17:49:31:393, no_human
2019-12-23 17:49:31:429, no_human
2019-12-23 17:49:31:458, no_human
2019-12-23 17:49:31:490, no_human
2019-12-23 17:49:31:518, no_human
2019-12-23 17:49:31:551, no_human
2019-12-23 17:49:31:588, no_human
2019-12-23 17:49:31:618, no_human
2019-12-23 17:49:31:651, no_human
2019-12-23 17:49:31:684, no_human
2019-12-23 17:49:31:719, no_human
2019-12-23 17:49:31:750, no_human
2019-12-23 17:49:31:785, no_human
2019-12-23 17:49:31:817, no_human
2019-12-23 17:49:31:851, no_human
2019-12-23 17:49:31:887, no_human
2019-12-23 17:49:31:916, no_human
2019-12-23 17:49:31:949, no_human
2019-12-23 17:49:31:987, no_human
2019-12-23 17:49:32:017, no_human
2019-12-23 17:49:32:050, no_human
2019-12-23 17:49:32:085, no_human
2019-12-23 17:49:32:118, no_human
2019-12-23 17:49:32:151, no_human
2019-12-23 17:49:32:187, no_human
2019-12-23 17:49:32:217, no_human
2019-12-23 17:49:32:250, no_human
2019-12-23 17:49:32:283, no_human
2019-12-23 17:49:32:291, no_human
2019-12-23 17:49:32:325, no_human
2019-12-23 17:49:32:356, no_human
2019-12-23 17:49:32:399, no_human
2019-12-23 17:49:32:431, no_human
2019-12-23 17:49:32:462, no_human
2019-12-23 17:49:32:497, no_human
2019-12-23 17:49:32:531, no_human
2019-12-23 17:49:32:566, no_human
2019-12-23 17:49:32:601, no_human
2019-12-23 17:49:32:629, no_human
2019-12-23 17:49:32:655, no_human
2019-12-23 17:49:32:686, no_human
2019-12-23 17:49:32:717, no_human
2019-12-23 17:49:32:750, no_human
2019-12-23 17:49:32:784, no_human
2019-12-23 17:49:32:817, no_human
2019-12-23 17:49:32:850, no_human
2019-12-23 17:49:32:885, no_human
2019-12-23 17:49:32:918, no_human
2019-12-23 17:49:32:951, no_human
2019-12-23 17:49:32:983, no_human
2019-12-23 17:49:32:988, no_human
2019-12-23 17:49:33:024, no_human
2019-12-23 17:49:33:050, no_human
2019-12-23 17:49:33:087, no_human
2019-12-23 17:49:33:117, no_human
2019-12-23 17:49:33:150, no_human
2019-12-23 17:49:33:185, no_human
2019-12-23 17:49:33:218, no_human
2019-12-23 17:49:33:250, no_human
2019-12-23 17:49:33:285, no_human
2019-12-23 17:49:33:317, no_human
2019-12-23 17:49:33:350, no_human
2019-12-23 17:49:33:387, no_human
2019-12-23 17:49:33:416, no_human
2019-12-23 17:49:33:450, no_human
2019-12-23 17:49:33:489, no_human
2019-12-23 17:49:33:518, no_human
2019-12-23 17:49:33:551, no_human
2019-12-23 17:49:33:590, no_human
2019-12-23 17:49:33:619, no_human
2019-12-23 17:49:33:651, no_human
2019-12-23 17:49:33:689, no_human
2019-12-23 17:49:33:721, no_human
2019-12-23 17:49:33:752, no_human
2019-12-23 17:49:33:790, no_human
2019-12-23 17:49:33:818, no_human
2019-12-23 17:49:33:851, no_human
2019-12-23 17:49:33:891, no_human
2019-12-23 17:49:33:923, no_human
2019-12-23 17:49:33:956, no_human
2019-12-23 17:49:34:007, no_human
2019-12-23 17:49:34:052, no_human
2019-12-23 17:49:34:089, no_human
2019-12-23 17:49:34:119, no_human
2019-12-23 17:49:34:151, no_human
2019-12-23 17:49:34:188, no_human
2019-12-23 17:49:34:220, no_human
2019-12-23 17:49:34:251, no_human
2019-12-23 17:49:34:289, no_human
2019-12-23 17:49:34:326, no_human
2019-12-23 17:49:34:353, no_human
2019-12-23 17:49:34:388, no_human
2019-12-23 17:49:34:418, no_human
2019-12-23 17:49:34:451, no_human
2019-12-23 17:49:34:488, no_human
2019-12-23 17:49:34:519, no_human
2019-12-23 17:49:34:551, no_human
2019-12-23 17:49:34:588, no_human
2019-12-23 17:49:34:622, no_human
2019-12-23 17:49:34:654, no_human
2019-12-23 17:49:34:692, no_human
2019-12-23 17:49:34:726, no_human
2019-12-23 17:49:34:758, no_human
2019-12-23 17:49:34:794, no_human
2019-12-23 17:49:34:826, no_human
2019-12-23 17:49:34:852, no_human
2019-12-23 17:49:34:890, no_human
2019-12-23 17:49:34:918, no_human
2019-12-23 17:49:34:951, no_human
2019-12-23 17:49:34:990, no_human
2019-12-23 17:49:35:018, no_human
2019-12-23 17:49:35:051, no_human
2019-12-23 17:49:35:087, no_human
2019-12-23 17:49:35:118, no_human
2019-12-23 17:49:35:151, no_human
2019-12-23 17:49:35:188, no_human
2019-12-23 17:49:35:217, no_human
2019-12-23 17:49:35:251, no_human
2019-12-23 17:49:35:287, no_human
2019-12-23 17:49:35:317, no_human
2019-12-23 17:49:35:351, no_human
2019-12-23 17:49:35:387, no_human
2019-12-23 17:49:35:418, no_human
2019-12-23 17:49:35:451, no_human
2019-12-23 17:49:35:486, no_human
2019-12-23 17:49:35:518, no_human
2019-12-23 17:49:35:551, no_human
2019-12-23 17:49:35:588, no_human
2019-12-23 17:49:35:619, no_human
2019-12-23 17:49:35:651, no_human
2019-12-23 17:49:35:691, no_human
2019-12-23 17:49:35:726, no_human
2019-12-23 17:49:35:759, no_human
2019-12-23 17:49:35:804, no_human
2019-12-23 17:49:35:856, no_human
2019-12-23 17:49:35:919, no_human
2019-12-23 17:49:35:951, no_human
2019-12-23 17:49:35:987, no_human
2019-12-23 17:49:36:018, no_human
2019-12-23 17:49:36:051, no_human
2019-12-23 17:49:36:086, no_human
2019-12-23 17:49:36:119, no_human
2019-12-23 17:49:36:151, no_human
2019-12-23 17:49:36:190, no_human
2019-12-23 17:49:36:226, no_human
2019-12-23 17:49:36:261, no_human
2019-12-23 17:49:36:304, no_human
2019-12-23 17:49:36:330, no_human
