2019-12-10 22:21:52:785, no_human
2019-12-10 22:21:52:795, no_human
2019-12-10 22:21:53:056, no_human
2019-12-10 22:21:53:126, no_human
2019-12-10 22:21:53:143, no_human
2019-12-10 22:21:53:159, no_human
2019-12-10 22:21:53:175, no_human
2019-12-10 22:21:53:192, no_human
2019-12-10 22:21:53:208, no_human
2019-12-10 22:21:53:225, no_human
2019-12-10 22:21:53:243, no_human
2019-12-10 22:21:53:282, no_human
2019-12-10 22:21:53:301, no_human
2019-12-10 22:21:53:313, no_human
2019-12-10 22:21:53:337, no_human
2019-12-10 22:21:53:343, no_human
2019-12-10 22:21:53:359, no_human
2019-12-10 22:21:53:375, no_human
2019-12-10 22:21:53:414, no_human
2019-12-10 22:21:53:438, no_human
2019-12-10 22:21:53:443, no_human
2019-12-10 22:21:53:482, no_human
2019-12-10 22:21:53:506, no_human
2019-12-10 22:21:53:511, no_human
2019-12-10 22:21:53:549, no_human
2019-12-10 22:21:53:583, no_human
2019-12-10 22:21:53:617, no_human
2019-12-10 22:21:53:651, no_human
2019-12-10 22:21:53:683, no_human
2019-12-10 22:21:53:717, no_human
2019-12-10 22:21:53:750, no_human
2019-12-10 22:21:53:785, no_human
2019-12-10 22:21:53:815, no_human
2019-12-10 22:21:53:849, no_human
2019-12-10 22:21:53:888, no_human
2019-12-10 22:21:53:916, no_human
2019-12-10 22:21:53:952, no_human
2019-12-10 22:21:53:983, no_human
2019-12-10 22:21:54:017, no_human
2019-12-10 22:21:54:052, no_human
2019-12-10 22:21:54:087, no_human
2019-12-10 22:21:54:117, no_human
2019-12-10 22:21:54:152, no_human
2019-12-10 22:21:54:184, no_human
2019-12-10 22:21:54:217, no_human
2019-12-10 22:21:54:253, no_human
2019-12-10 22:21:54:282, no_human
2019-12-10 22:21:54:306, no_human
2019-12-10 22:21:54:309, no_human
2019-12-10 22:21:54:348, no_human
2019-12-10 22:21:54:384, no_human
2019-12-10 22:21:54:416, no_human
2019-12-10 22:21:54:457, no_human
2019-12-10 22:21:54:494, no_human
2019-12-10 22:21:54:540, no_human
2019-12-10 22:21:54:576, no_human
2019-12-10 22:21:54:610, no_human
2019-12-10 22:21:54:654, no_human
2019-12-10 22:21:54:682, no_human
2019-12-10 22:21:54:705, no_human
2019-12-10 22:21:54:709, no_human
2019-12-10 22:22:09:453,-0.004637003,1.1189272.506309
2019-12-10 22:22:09:485,-0.00615657,1.1211092.517468
2019-12-10 22:22:09:519,-0.008706306,1.1262682.529783
2019-12-10 22:22:09:553,-0.01037745,1.129222.542552
2019-12-10 22:22:09:587,-0.01324901,1.1333432.556547
2019-12-10 22:22:09:622,-0.01581538,1.1423542.570852
2019-12-10 22:22:09:660,-0.01784282,1.1505482.587905
2019-12-10 22:22:09:694,-0.02051585,1.1560482.603075
2019-12-10 22:22:09:727,-0.02350147,1.1630622.622584
2019-12-10 22:22:09:760,-0.02525231,1.1677112.63718
2019-12-10 22:22:09:793,-0.02657635,1.1738742.658776
2019-12-10 22:22:09:829,-0.02724415,1.1785362.670447
2019-12-10 22:22:09:871,-0.02965976,1.1894792.70546
2019-12-10 22:22:09:907,-0.03145418,1.1915492.71968
2019-12-10 22:22:09:945,-0.03217177,1.194152.72966
2019-12-10 22:22:09:981,-0.03415381,1.199912.74691
2019-12-10 22:22:10:013,-0.03500374,1.2028242.757903
2019-12-10 22:22:10:047,-0.03566435,1.2066692.769749
2019-12-10 22:22:10:086,-0.03754785,1.2087012.779495
2019-12-10 22:22:10:119,-0.03987422,1.2120862.788806
2019-12-10 22:22:10:150,-0.04095306,1.2152452.797489
2019-12-10 22:22:10:190,-0.04199269,1.2172442.805985
2019-12-10 22:22:10:227,-0.04312228,1.218252.809999
2019-12-10 22:22:10:260,-0.04540927,1.2209292.82055
2019-12-10 22:22:10:294,-0.04678425,1.222742.82535
2019-12-10 22:22:10:327,-0.04729606,1.224322.828533
2019-12-10 22:22:10:360,-0.04941053,1.225462.833827
2019-12-10 22:22:10:396,-0.05065022,1.2264682.838657
2019-12-10 22:22:10:431,-0.05270465,1.2281312.846988
2019-12-10 22:22:10:463,-0.05375913,1.2287312.851455
2019-12-10 22:22:10:500,-0.05411731,1.228132.853646
2019-12-10 22:22:10:532,-0.05488799,1.2285742.855794
2019-12-10 22:22:10:569,-0.05587257,1.2281822.858718
2019-12-10 22:22:10:609,-0.05711978,1.2279442.861288
2019-12-10 22:22:10:644,-0.05789076,1.2283022.86349
2019-12-10 22:22:10:679,-0.0584248,1.2287782.867372
2019-12-10 22:22:10:716,-0.05899981,1.2293352.869864
2019-12-10 22:22:10:749,-0.05996698,1.229172.871822
2019-12-10 22:22:10:783,-0.06034225,1.2287462.874037
2019-12-10 22:22:10:816,-0.06043893,1.2288112.874414
2019-12-10 22:22:10:849,-0.06062278,1.2288262.875356
2019-12-10 22:22:10:883,-0.06062385,1.2292472.876636
2019-12-10 22:22:10:928,-0.06075592,1.2284942.877461
2019-12-10 22:22:10:963,-0.06060188,1.2287792.878172
2019-12-10 22:22:10:997,-0.06057694,1.2288692.878892
2019-12-10 22:22:11:033,-0.06052341,1.2292022.880178
2019-12-10 22:22:11:054,-0.06052341,1.2292022.880178
2019-12-10 22:22:11:090,-0.06050534,1.2292182.880262
2019-12-10 22:22:11:127,-0.06057142,1.2294032.880968
2019-12-10 22:22:11:162,-0.06039059,1.2292842.881992
2019-12-10 22:22:11:198,-0.06042672,1.2294952.882375
2019-12-10 22:22:11:232,-0.06059831,1.2297782.88308
2019-12-10 22:22:11:273,-0.06076664,1.2296972.883511
2019-12-10 22:22:11:307,-0.06087674,1.2292122.884238
2019-12-10 22:22:11:344,-0.06091785,1.2292782.884328
2019-12-10 22:22:11:377,-0.06115505,1.2293072.884546
2019-12-10 22:22:11:410,-0.06133353,1.2294582.885178
2019-12-10 22:22:11:442,-0.06144443,1.2294572.885491
2019-12-10 22:22:11:476,-0.06162475,1.2297392.885833
2019-12-10 22:22:11:509,-0.06158802,1.2299372.886606
2019-12-10 22:22:11:544,-0.06163237,1.2299282.886841
2019-12-10 22:22:11:577,-0.06177521,1.2298242.887389
2019-12-10 22:22:11:609,-0.0617829,1.2301122.887723
2019-12-10 22:22:11:642,-0.06189616,1.2301692.888099
2019-12-10 22:22:11:677,-0.06203689,1.2305422.888378
2019-12-10 22:22:11:714,-0.06218106,1.2312522.889398
2019-12-10 22:22:11:755,-0.06244251,1.2314622.890065
2019-12-10 22:22:11:797,-0.06243107,1.2313962.890367
2019-12-10 22:22:11:830,-0.06267568,1.2314462.891679
2019-12-10 22:22:11:862,-0.06267568,1.2314462.891679
2019-12-10 22:22:11:894,-0.06265781,1.2314722.891886
2019-12-10 22:22:11:927,-0.06256294,1.2314672.892084
2019-12-10 22:22:11:970,-0.0626353,1.2318142.89273
2019-12-10 22:22:12:008,-0.06287932,1.2318632.893747
2019-12-10 22:22:12:044,-0.06296717,1.2319922.893975
2019-12-10 22:22:12:082,-0.0632304,1.2322292.894137
2019-12-10 22:22:12:115,-0.06341325,1.2322572.894332
2019-12-10 22:22:12:149,-0.06370115,1.2324542.89467
2019-12-10 22:22:12:186,-0.06402911,1.232432.89496
2019-12-10 22:22:12:221,-0.06414956,1.2323892.895066
2019-12-10 22:22:12:256,-0.06434752,1.2323262.895186
2019-12-10 22:22:12:294,-0.06451917,1.2321392.895234
2019-12-10 22:22:12:328,-0.06474514,1.232012.895553
2019-12-10 22:22:12:368,-0.06528986,1.2319982.8961
2019-12-10 22:22:12:406,-0.06541514,1.2321032.896287
2019-12-10 22:22:12:442,-0.06547934,1.232252.896455
2019-12-10 22:22:12:456,-0.06547934,1.232252.896455
2019-12-10 22:22:12:494,-0.0655692,1.2322922.896588
2019-12-10 22:22:12:526,-0.06579338,1.2323032.89698
2019-12-10 22:22:12:560,-0.06594075,1.2322372.897295
2019-12-10 22:22:12:597,-0.06615018,1.2322792.897327
2019-12-10 22:22:12:643,-0.06671256,1.2327122.897916
2019-12-10 22:22:12:678,-0.06671426,1.232532.89785
2019-12-10 22:22:12:712,-0.06677365,1.2324242.897957
2019-12-10 22:22:12:751,-0.06688029,1.2330562.897715
2019-12-10 22:22:12:790,-0.06688303,1.2330312.897717
2019-12-10 22:22:12:826,-0.06694666,1.2329192.897772
2019-12-10 22:22:12:869,-0.06693681,1.2329042.897773
2019-12-10 22:22:12:905,-0.06690121,1.232762.89786
2019-12-10 22:22:12:944,-0.06689236,1.2327682.897879
2019-12-10 22:22:12:989,-0.06686383,1.2327032.897838
2019-12-10 22:22:13:035,-0.06689037,1.232652.897745
2019-12-10 22:22:13:080,-0.0667061,1.2326412.897719
2019-12-10 22:22:13:121,-0.06660195,1.2327342.897672
2019-12-10 22:22:13:165,-0.06662377,1.232732.897652
2019-12-10 22:22:13:204,-0.06662969,1.2327712.897659
2019-12-10 22:22:13:243,-0.06665672,1.2327642.89785
2019-12-10 22:22:13:279,-0.06664953,1.2327112.897935
2019-12-10 22:22:13:317,-0.06668656,1.2325592.898132
2019-12-10 22:22:13:356,-0.06657264,1.232252.898267
2019-12-10 22:22:13:395,-0.06658706,1.2322652.898257
2019-12-10 22:22:13:437,-0.06661647,1.2321062.89864
2019-12-10 22:22:13:476,-0.06658518,1.2321182.898644
2019-12-10 22:22:13:523,-0.06651076,1.2323132.898432
2019-12-10 22:22:13:559,-0.06650727,1.2323292.898419
2019-12-10 22:22:13:596,-0.06656892,1.2322052.89833
2019-12-10 22:22:13:632,-0.06660201,1.2321742.898314
2019-12-10 22:22:13:666,-0.0666735,1.2315442.897282
2019-12-10 22:22:13:701,-0.06662558,1.2314122.89557
2019-12-10 22:22:13:738,-0.06627612,1.2307112.892406
2019-12-10 22:22:13:774,-0.06632016,1.2307572.887843
2019-12-10 22:22:13:813,-0.06642483,1.2290952.883412
2019-12-10 22:22:13:849,-0.06614864,1.2260562.877159
2019-12-10 22:22:13:885,-0.06705619,1.2244182.869452
2019-12-10 22:22:13:920,-0.06688008,1.2212762.863355
2019-12-10 22:22:13:961,-0.06751542,1.2206842.854337
2019-12-10 22:22:13:998,-0.06689932,1.2191282.847653
2019-12-10 22:22:14:037,-0.06500817,1.2165992.830795
2019-12-10 22:22:14:071,-0.06506006,1.2141852.822597
2019-12-10 22:22:14:105,-0.06375684,1.2127212.812387
2019-12-10 22:22:14:118,-0.06375684,1.2127212.812387
2019-12-10 22:22:14:158,-0.06278875,1.2100562.803982
2019-12-10 22:22:14:197,-0.06307736,1.2055022.793228
2019-12-10 22:22:14:230,-0.06118953,1.2002842.770232
2019-12-10 22:22:14:264,-0.06012357,1.1976342.7604
2019-12-10 22:22:14:298,-0.05796875,1.1938912.744704
2019-12-10 22:22:14:331,-0.05714933,1.1927992.736086
2019-12-10 22:22:14:369,-0.05524077,1.1888772.721316
2019-12-10 22:22:14:410,-0.05366732,1.1858832.704777
2019-12-10 22:22:14:425,-0.05366732,1.1858832.704777
2019-12-10 22:22:14:464,-0.05105476,1.1834392.689216
2019-12-10 22:22:14:508,-0.04951624,1.1748712.653807
2019-12-10 22:22:14:547,-0.04631354,1.1727932.63626
2019-12-10 22:22:14:587,-0.0458094,1.1701792.617708
2019-12-10 22:22:14:626,-0.04391313,1.1682292.602495
2019-12-10 22:22:14:664,-0.04189981,1.1628052.584042
2019-12-10 22:22:14:709,-0.03977115,1.1574052.5546
2019-12-10 22:22:14:723,-0.03977115,1.1574052.5546
2019-12-10 22:22:14:763,-0.038827,1.1569192.544216
2019-12-10 22:22:14:798,-0.03763183,1.155472.531414
2019-12-10 22:22:14:844,-0.03609514,1.1599512.512797
2019-12-10 22:22:14:884,-0.03487647,1.1653292.504664
2019-12-10 22:22:14:923,-0.03346067,1.1730212.497119
2019-12-10 22:22:14:964,-0.03259438,1.1826172.489997
2019-12-10 22:22:15:004,-0.0298899,1.1954512.48436
2019-12-10 22:22:15:046,-0.02872062,1.2243562.476606
2019-12-10 22:22:15:088,-0.02856698,1.2381382.473801
2019-12-10 22:22:15:138,-0.02593804,1.2564682.469777
2019-12-10 22:22:15:183,-0.02345194,1.2885142.468476
2019-12-10 22:22:15:222,-0.02237019,1.305492.467696
2019-12-10 22:22:15:267,-0.02048515,1.3209282.469193
2019-12-10 22:22:15:312,-0.0175305,1.3598722.474549
2019-12-10 22:22:15:347,-0.01677004,1.3772992.477618
2019-12-10 22:22:15:386,-0.01555141,1.3964682.480656
2019-12-10 22:22:15:429,-0.01480342,1.4166512.484208
2019-12-10 22:22:15:473,-0.01270199,1.450952.493081
2019-12-10 22:22:15:512,-0.01091816,1.469742.4976
2019-12-10 22:22:15:558,-0.01098886,1.4910392.505169
2019-12-10 22:22:15:593,-0.01226664,1.5044892.508112
2019-12-10 22:22:15:628,-0.01259004,1.5198972.513405
2019-12-10 22:22:15:669,-0.01472023,1.534052.517644
2019-12-10 22:22:15:705,-0.01590016,1.5616882.530361
2019-12-10 22:22:15:740,-0.01667232,1.5729732.535285
2019-12-10 22:22:15:775,-0.01801514,1.5874752.541862
2019-12-10 22:22:15:788,-0.01801514,1.5874752.541862
2019-12-10 22:22:15:826,-0.01880194,1.597572.546515
2019-12-10 22:22:15:861,-0.0195242,1.6085382.550882
2019-12-10 22:22:15:903,-0.02199721,1.6310912.5609
2019-12-10 22:22:15:940,-0.02321736,1.6392242.563388
2019-12-10 22:22:15:981,-0.02505734,1.6490442.567197
2019-12-10 22:22:16:016,-0.02553323,1.6582122.57133
2019-12-10 22:22:16:049,-0.02615083,1.6677022.574425
2019-12-10 22:22:16:084,-0.02715764,1.6767962.579216
2019-12-10 22:22:16:122,-0.02762813,1.6857652.583471
2019-12-10 22:22:16:157,-0.02746388,1.6897872.587632
2019-12-10 22:22:16:195,-0.02724727,1.7011492.592995
2019-12-10 22:22:16:227,-0.02662936,1.7071392.594532
2019-12-10 22:22:16:265,-0.02545687,1.711092.595349
2019-12-10 22:22:16:309,-0.02201767,1.7214882.599429
2019-12-10 22:22:16:353,-0.01929324,1.7261062.602002
2019-12-10 22:22:16:392,-0.01703165,1.728532.603315
2019-12-10 22:22:16:437,-0.01138302,1.7339172.60785
2019-12-10 22:22:16:478,-0.00939355,1.7363112.609669
2019-12-10 22:22:16:524,-0.00762123,1.7374742.610307
2019-12-10 22:22:16:561,-0.005609654,1.7391732.611328
2019-12-10 22:22:16:601,-0.002234069,1.7425042.614102
2019-12-10 22:22:16:640,-0.0004323028,1.7440282.615591
2019-12-10 22:22:16:683,0.0008465752,1.7447852.616714
2019-12-10 22:22:16:732,0.001984871,1.746092.618685
2019-12-10 22:22:16:778,0.002622925,1.7471832.620857
2019-12-10 22:22:16:821,0.00283767,1.7477252.622086
2019-12-10 22:22:16:866,0.002917985,1.7487242.625643
2019-12-10 22:22:16:908,0.002578667,1.7497582.628818
2019-12-10 22:22:16:953,0.002031704,1.7499842.630996
2019-12-10 22:22:16:997,0.001147981,1.75062.633607
2019-12-10 22:22:17:031,-0.0007544257,1.7507992.637701
2019-12-10 22:22:17:065,-0.001932067,1.7508912.640011
2019-12-10 22:22:17:104,-0.002891588,1.7507312.642126
2019-12-10 22:22:17:137,-0.00422669,1.7510112.644677
2019-12-10 22:22:17:151,-0.00422669,1.7510112.644677
2019-12-10 22:22:17:195,-0.00488898,1.7511042.645393
2019-12-10 22:22:17:236,-0.006868091,1.7519442.648801
2019-12-10 22:22:17:271,-0.00731912,1.7517332.649259
2019-12-10 22:22:17:306,-0.008399703,1.7518452.650389
2019-12-10 22:22:17:345,-0.009299436,1.75212.651433
2019-12-10 22:22:17:394,-0.01033006,1.7520662.651923
2019-12-10 22:22:17:431,-0.01097423,1.7523322.652764
2019-12-10 22:22:17:467,-0.01250102,1.7527312.653904
2019-12-10 22:22:17:504,-0.01310443,1.7527772.65436
2019-12-10 22:22:17:541,-0.0137356,1.7526292.655297
2019-12-10 22:22:17:577,-0.01396457,1.7525482.65548
2019-12-10 22:22:17:610,-0.01428026,1.7525242.655904
2019-12-10 22:22:17:644,-0.0145392,1.75252.656401
2019-12-10 22:22:17:678,-0.01460318,1.7523992.656536
2019-12-10 22:22:17:711,-0.01466992,1.7524092.656642
2019-12-10 22:22:17:745,-0.01492886,1.7522792.656806
2019-12-10 22:22:17:777,-0.01526085,1.7521792.65688
2019-12-10 22:22:17:813,-0.01546915,1.7521112.657366
2019-12-10 22:22:17:856,-0.01560634,1.7520232.657517
2019-12-10 22:22:17:894,-0.01572722,1.7520132.657576
2019-12-10 22:22:17:929,-0.01579201,1.7520662.657777
2019-12-10 22:22:17:970,-0.01607817,1.7518622.65801
2019-12-10 22:22:18:022,-0.01610235,1.7519322.658163
2019-12-10 22:22:18:059,-0.01609864,1.7519382.65817
2019-12-10 22:22:18:104,-0.01618352,1.75192.658159
2019-12-10 22:22:18:153,-0.01617462,1.7518622.658147
2019-12-10 22:22:18:190,-0.01622296,1.7518362.658133
2019-12-10 22:22:18:225,-0.01616938,1.7517192.658163
2019-12-10 22:22:18:262,-0.01614486,1.7517242.658117
2019-12-10 22:22:18:300,-0.01618184,1.7515492.657971
2019-12-10 22:22:18:319,-0.01618184,1.7515492.657971
2019-12-10 22:22:18:353,-0.01619849,1.7516782.658065
2019-12-10 22:22:18:386,-0.01628306,1.751632.657934
2019-12-10 22:22:18:425,-0.01632302,1.7516562.657892
2019-12-10 22:22:18:462,-0.01629145,1.7516962.657553
2019-12-10 22:22:18:497,-0.01654192,1.7516542.657207
2019-12-10 22:22:18:531,-0.01657619,1.751722.657188
2019-12-10 22:22:18:563,-0.01670039,1.7517522.656933
2019-12-10 22:22:18:595,-0.01670526,1.7517692.656838
2019-12-10 22:22:18:627,-0.01678213,1.7518462.656723
2019-12-10 22:22:18:660,-0.01672506,1.7519972.65651
2019-12-10 22:22:18:695,-0.01667667,1.7520492.656229
2019-12-10 22:22:18:726,-0.01667667,1.7520492.656229
2019-12-10 22:22:18:759,-0.01668751,1.752052.656221
2019-12-10 22:22:18:797,-0.01668285,1.7519692.655829
2019-12-10 22:22:18:829,-0.0165831,1.7520222.655544
2019-12-10 22:22:18:861,-0.01656123,1.7521642.655441
2019-12-10 22:22:18:901,-0.01656963,1.7522062.655297
2019-12-10 22:22:18:950,-0.01659971,1.7521082.655041
2019-12-10 22:22:18:983,-0.01652064,1.7522552.654661
2019-12-10 22:22:19:017,-0.01642636,1.7522672.654482
2019-12-10 22:22:19:055,-0.01642343,1.7522682.654485
2019-12-10 22:22:19:092,-0.01641952,1.7522632.654221
2019-12-10 22:22:19:129,-0.01639638,1.7522972.654101
2019-12-10 22:22:19:168,-0.01640862,1.7523032.654113
2019-12-10 22:22:19:201,-0.0165285,1.752342.65428
2019-12-10 22:22:19:234,-0.01652905,1.7523592.654234
2019-12-10 22:22:19:253,-0.01652905,1.7523592.654234
2019-12-10 22:22:19:287,-0.01656851,1.7523792.654292
2019-12-10 22:22:19:323,-0.01658163,1.7523642.654282
2019-12-10 22:22:19:359,-0.01662851,1.7524372.654529
2019-12-10 22:22:19:393,-0.01663644,1.7524442.654533
2019-12-10 22:22:19:426,-0.01664787,1.7524192.65457
2019-12-10 22:22:19:460,-0.01682709,1.752452.654715
2019-12-10 22:22:19:497,-0.01708262,1.7523972.655145
2019-12-10 22:22:19:530,-0.01719519,1.7522892.65524
2019-12-10 22:22:19:568,-0.01739866,1.7521472.65535
2019-12-10 22:22:19:603,-0.01765759,1.7521382.65578
2019-12-10 22:22:19:639,-0.01800127,1.7522042.656048
2019-12-10 22:22:19:677,-0.01838898,1.7522412.656297
2019-12-10 22:22:19:721,-0.01877279,1.7520652.65616
2019-12-10 22:22:19:773,-0.01930774,1.7519732.65597
2019-12-10 22:22:19:820,-0.01995075,1.7517792.656175
2019-12-10 22:22:19:855,-0.02038394,1.7518362.656044
2019-12-10 22:22:19:890,-0.02106965,1.751662.656014
2019-12-10 22:22:19:925,-0.02183444,1.7512952.655987
2019-12-10 22:22:19:961,-0.02211834,1.7514072.656221
2019-12-10 22:22:19:993,-0.02259147,1.7513012.656746
2019-12-10 22:22:20:028,-0.02334369,1.7512382.656988
2019-12-10 22:22:20:062,-0.02387155,1.7514232.657415
2019-12-10 22:22:20:096,-0.0247066,1.7510852.657481
2019-12-10 22:22:20:128,-0.02530724,1.7507082.657752
2019-12-10 22:22:20:160,-0.02530724,1.7507082.657752
2019-12-10 22:22:20:194,-0.02595013,1.7510982.658631
2019-12-10 22:22:20:227,-0.0264117,1.7509242.658954
2019-12-10 22:22:20:260,-0.0268283,1.750632.659031
2019-12-10 22:22:20:292,-0.02777587,1.7503822.65956
2019-12-10 22:22:20:325,-0.02849911,1.75062.660102
2019-12-10 22:22:20:362,-0.02927448,1.7502652.660585
2019-12-10 22:22:20:398,-0.03036446,1.7501792.6611
2019-12-10 22:22:20:443,-0.0314991,1.7497322.662047
2019-12-10 22:22:20:483,-0.03274219,1.7494752.66324
2019-12-10 22:22:20:517,-0.03351532,1.749152.664035
2019-12-10 22:22:20:552,-0.03412029,1.7492692.664455
2019-12-10 22:22:20:585,-0.03528516,1.7488442.665323
2019-12-10 22:22:20:617,-0.03625845,1.7485282.665965
2019-12-10 22:22:20:650,-0.03705719,1.7484872.667007
2019-12-10 22:22:20:693,-0.03768476,1.7484022.667431
2019-12-10 22:22:20:726,-0.0388458,1.7483322.668479
2019-12-10 22:22:20:767,-0.03974753,1.7483592.669226
2019-12-10 22:22:20:805,-0.0407874,1.7485982.670664
2019-12-10 22:22:20:852,-0.04120765,1.7486152.671217
2019-12-10 22:22:20:889,-0.0417764,1.7483522.671918
2019-12-10 22:22:20:929,-0.04197628,1.7485012.672773
2019-12-10 22:22:20:972,-0.04276969,1.7484592.673242
2019-12-10 22:22:21:014,-0.04318606,1.7485122.673558
2019-12-10 22:22:21:049,-0.04405417,1.7484182.67446
2019-12-10 22:22:21:083,-0.04458217,1.7484512.674911
2019-12-10 22:22:21:122,-0.04512553,1.7483022.675308
2019-12-10 22:22:21:161,-0.04625715,1.7483642.675465
2019-12-10 22:22:21:196,-0.04753248,1.7484212.675565
2019-12-10 22:22:21:231,-0.04831523,1.7481972.675158
2019-12-10 22:22:21:266,-0.04944675,1.7479982.674201
2019-12-10 22:22:21:305,-0.05067899,1.7474262.672397
2019-12-10 22:22:21:352,-0.05215742,1.746322.669281
2019-12-10 22:22:21:390,-0.05293988,1.7446382.666246
2019-12-10 22:22:21:434,-0.05391561,1.7396592.658329
2019-12-10 22:22:21:469,-0.05395849,1.7356242.653321
2019-12-10 22:22:21:522,-0.05400354,1.7319412.649455
2019-12-10 22:22:21:573,-0.0535069,1.7256352.642708
2019-12-10 22:22:21:642,-0.05271364,1.7125112.624521
2019-12-10 22:22:21:695,-0.05212719,1.696812.606406
2019-12-10 22:22:21:739,-0.05003622,1.6739582.586125
2019-12-10 22:22:21:782,-0.04835214,1.6591782.572112
2019-12-10 22:22:21:827,-0.04701472,1.6488342.562825
2019-12-10 22:22:21:871,-0.045962,1.6325432.550881
2019-12-10 22:22:21:919,-0.04409615,1.6034592.532261
2019-12-10 22:22:21:958,-0.04210008,1.5889812.523464
2019-12-10 22:22:21:996,-0.04028093,1.572.515171
2019-12-10 22:22:22:037,-0.03657164,1.5342922.500825
2019-12-10 22:22:22:085,-0.03454174,1.5135172.493435
2019-12-10 22:22:22:126,-0.03451524,1.4928992.488578
2019-12-10 22:22:22:166,-0.03351971,1.474362.483446
2019-12-10 22:22:22:217,-0.03209559,1.4385562.476186
2019-12-10 22:22:22:256,-0.03148261,1.4153312.472637
2019-12-10 22:22:22:306,-0.03030444,1.3934522.470351
2019-12-10 22:22:22:342,-0.0288754,1.3559492.464591
2019-12-10 22:22:22:387,-0.02809913,1.3351842.462471
2019-12-10 22:22:22:431,-0.02735833,1.3166812.465746
2019-12-10 22:22:22:487,-0.02721142,1.2800122.46556
2019-12-10 22:22:22:526,-0.02751128,1.2588942.465032
2019-12-10 22:22:22:562,-0.02776239,1.2434062.463621
2019-12-10 22:22:22:598,-0.02898131,1.2267642.466273
2019-12-10 22:22:22:637,-0.0306709,1.1971422.472469
2019-12-10 22:22:22:684,-0.03208773,1.1835892.475362
2019-12-10 22:22:22:726,-0.03191531,1.1750582.478469
2019-12-10 22:22:22:762,-0.03251353,1.1687462.481275
2019-12-10 22:22:22:794,-0.03336991,1.1562842.488791
2019-12-10 22:22:22:832,-0.03336991,1.1562842.488791
2019-12-10 22:22:22:870,-0.03424133,1.1498332.498392
2019-12-10 22:22:22:920,-0.0349629,1.1479352.504616
2019-12-10 22:22:22:961,-0.03660509,1.1498892.513033
2019-12-10 22:22:22:997,-0.03695314,1.1499852.524173
2019-12-10 22:22:23:037,-0.03794833,1.1609182.549909
2019-12-10 22:22:23:074,-0.03774632,1.1695222.569864
2019-12-10 22:22:23:119,-0.03903143,1.1730042.584056
2019-12-10 22:22:23:156,-0.04013195,1.1792962.60143
2019-12-10 22:22:23:197,-0.04263788,1.1862032.62513
2019-12-10 22:22:23:238,-0.04399848,1.1980782.661364
2019-12-10 22:22:23:285,-0.04584056,1.2030742.679336
2019-12-10 22:22:23:325,-0.0474262,1.2091482.69819
2019-12-10 22:22:23:361,-0.04928915,1.2137192.718709
2019-12-10 22:22:23:398,-0.049702,1.2170782.729564
2019-12-10 22:22:23:440,-0.0505595,1.2255642.762841
2019-12-10 22:22:23:485,-0.05169604,1.2280772.781527
2019-12-10 22:22:23:535,-0.05139255,1.2306942.793704
2019-12-10 22:22:23:572,-0.05223083,1.2361452.818152
2019-12-10 22:22:23:619,-0.05315834,1.2364282.828714
2019-12-10 22:22:23:656,-0.05354409,1.2379492.838628
2019-12-10 22:22:23:694,-0.05288422,1.2400732.846912
2019-12-10 22:22:23:740,-0.05174733,1.2416372.863034
2019-12-10 22:22:23:785,-0.05249565,1.2424952.868345
2019-12-10 22:22:23:825,-0.05217257,1.2434622.872241
2019-12-10 22:22:23:861,-0.0517149,1.2421722.875274
2019-12-10 22:22:23:902,-0.05200176,1.2417622.877623
2019-12-10 22:22:23:940,-0.05170297,1.240612.883342
2019-12-10 22:22:23:984,-0.05167146,1.2404852.885542
2019-12-10 22:22:24:025,-0.05151397,1.240542.88662
2019-12-10 22:22:24:064,-0.05128831,1.2404222.887429
2019-12-10 22:22:24:105,-0.05138434,1.2399882.888608
2019-12-10 22:22:24:158,-0.05137972,1.2399782.888613
2019-12-10 22:22:24:195,-0.05130173,1.2398752.888752
2019-12-10 22:22:24:230,-0.05127452,1.2393742.889408
2019-12-10 22:22:24:269,-0.05130332,1.2394422.889276
2019-12-10 22:22:24:307,-0.05131226,1.2393142.889443
2019-12-10 22:22:24:351,-0.0514951,1.2389292.889487
2019-12-10 22:22:24:400,-0.05154472,1.2389032.889469
2019-12-10 22:22:24:432,-0.05188156,1.2386272.889706
2019-12-10 22:22:24:470,-0.05214726,1.2385622.889795
2019-12-10 22:22:24:519,-0.05245747,1.2384482.889805
2019-12-10 22:22:24:560,-0.05283238,1.2381572.890011
2019-12-10 22:22:24:600,-0.05290157,1.238182.890185
2019-12-10 22:22:24:653,-0.05326652,1.2379482.890407
2019-12-10 22:22:24:693,-0.05327249,1.2377892.890434
2019-12-10 22:22:24:732,-0.05350924,1.2375472.890472
2019-12-10 22:22:24:793,-0.053649,1.2369122.890973
2019-12-10 22:22:24:838,-0.05369086,1.2369612.891006
2019-12-10 22:22:24:886,-0.05411199,1.2370342.891025
2019-12-10 22:22:24:924,-0.05440582,1.2369232.891174
2019-12-10 22:22:24:963,-0.0544234,1.2369362.89119
2019-12-10 22:22:25:004,-0.0546477,1.2371162.89133
2019-12-10 22:22:25:052,-0.05478497,1.2370692.891307
2019-12-10 22:22:25:101,-0.05483275,1.2371042.891371
2019-12-10 22:22:25:155,-0.05527049,1.2371662.891648
2019-12-10 22:22:25:194,-0.05547491,1.2373862.891931
2019-12-10 22:22:25:241,-0.05544878,1.2374022.892109
